	res_adaptive	time_adaptive
0	(1.0207791800005104-0.059043392279701436j)	0.3878147602081299
1	(1.8000722083552163-0.38731344157316294j)	0.4477059841156006
2	(2.018515658994561-0.34524341659127433j)	0.43089938163757324
3	(2.1235247630765595-0.279626819986102j)	0.33832716941833496
4	(2.1799433848961844-0.22145518347205378j)	0.323077917098999
5	(2.2063130127868806-0.17260155076233663j)	0.3891599178314209
6	(2.2198709875608897-0.13511739315662707j)	0.4525570869445801
7	(2.223136786010377-0.10565685009445402j)	0.3026549816131592
8	(2.223680244163756-0.0837332322218668j)	0.3199028968811035
9	(2.2204868614842104-0.06682667401557763j)	0.3257260322570801
10	(2.21758928769495-0.0542893022323373j)	0.29037904739379883
11	(2.2133569873021535-0.044681811912929414j)	0.32007408142089844
12	(2.21055943356408-0.03825132899088313j)	0.3608717918395996
13	(2.2064454673329967-0.0319409527136969j)	0.35475993156433105
14	(2.203645367890985-0.027690109743818025j)	0.3329651355743408
15	(2.200919374211468-0.024404751874741226j)	0.3312201499938965
16	(2.198687913942817-0.021814535883688313j)	0.3923070430755615
17	(2.1967979069222823-0.019745615589177312j)	0.29956698417663574
18	(2.1950311693364197-0.0181142437988977j)	0.3097209930419922
19	(2.1937987854192667-0.016696306670234362j)	0.41469502449035645
20	(2.1923691993569974-0.01564960397287729j)	0.30086708068847656
21	(2.1916206487346983-0.014570808467883056j)	0.2972290515899658
22	(2.1904284984780444-0.013907459906080999j)	0.2922821044921875
23	(2.1900204516468387-0.012996547348726573j)	0.3058030605316162
24	(2.189000766211689-0.01260450465010099j)	0.4283163547515869
25	(2.1888216386239265-0.011769497091166148j)	0.30826377868652344
26	(2.1879377211732116-0.011581350350715502j)	0.4983530044555664
27	(2.187901249314452-0.010774715997283857j)	0.5046751499176025
28	(2.187134692149487-0.01074329038861399j)	0.40514087677001953
29	(2.187177027243258-0.009946920637308843j)	0.3019602298736572
30	(2.186520527662229-0.010034491116067024j)	0.4382331371307373
31	(2.1865932730720408-0.009245827668794782j)	0.30397605895996094
32	(2.186042977395268-0.009417586180704374j)	0.30638599395751953
33	(2.186113656923603-0.008646107270623787j)	0.3925211429595947
34	(2.185667480445978-0.008870026530635955j)	0.4268050193786621
35	(2.185712330921801-0.008129284204381774j)	0.3174419403076172
36	(2.1853655353477235-0.008374718811871684j)	0.32779407501220703
37	(2.1853744847361702-0.007682876124361693j)	0.307636022567749
38	(2.1851191454261816-0.007921568398596479j)	0.4161531925201416
39	(2.1850886828567706-0.007295860194479142j)	0.30327606201171875
40	(2.1849119103582106-0.007502805461140627j)	0.3377339839935303
41	(2.1848473045121377-0.00695895866222751j)	0.393826961517334
42	(2.184802780544763-0.007090710953402857j)	0.3134939670562744
43	(2.1846444733343025-0.0066638574522031035j)	0.4256608486175537
44	(2.184573834752805-0.006752196777337183j)	0.36684513092041016
