	res_adaptive	time_adaptive
0	(1.0073305538647628-0.022626412432844988j)	0.374100923538208
1	(1.2898800329559785-0.2698569372327623j)	0.406951904296875
2	(1.41972832935228-0.36835221787677697j)	0.3060288429260254
3	(1.5240847706414236-0.4331209527169374j)	0.289628267288208
4	(1.6149651453568916-0.4779149383860105j)	0.301837682723999
5	(1.6995330709360323-0.5089882073964147j)	0.2908649444580078
6	(1.7769986471017971-0.5302020417207228j)	0.2910122871398926
7	(1.8483108884509152-0.5436069069209628j)	0.44426918029785156
8	(1.913424609585514-0.5499449925026492j)	0.35735011100769043
9	(1.9727979931147335-0.5494658919654762j)	0.2755460739135742
10	(2.0272663320848694-0.5427375292844361j)	0.2990071773529053
11	(2.0774264224812287-0.5308661334950404j)	0.3666963577270508
12	(2.123221244430889-0.5150603650686179j)	0.39232397079467773
13	(2.1641269717523426-0.49605790207940353j)	0.32497596740722656
14	(2.1997623154740613-0.47399692071649535j)	0.3487701416015625
15	(2.230276185569748-0.44884568021633103j)	0.302396297454834
16	(2.2561991271117496-0.42093864692172595j)	0.3048126697540283
17	(2.277919727907932-0.39109883788441513j)	0.29608607292175293
18	(2.2953333944866126-0.36025180274136814j)	0.33933281898498535
19	(2.3080003528804647-0.32894021750803837j)	0.2795839309692383
20	(2.3156338339406464-0.2972199729909418j)	0.28570127487182617
21	(2.319225189646675-0.2649251976209316j)	0.3111898899078369
22	(2.3168807402556717-0.23258536105335625j)	0.3187730312347412
23	(2.3103848331602514-0.20087498432461237j)	0.34030914306640625
24	(2.301747169166883-0.17011250389807153j)	0.3478870391845703
25	(2.2883724084616204-0.14020351582363533j)	0.35563111305236816
26	(2.2704851040585363-0.11218054603579408j)	0.3871450424194336
27	(2.248675220215613-0.08545815354889108j)	0.3016510009765625
28	(2.223558643120062-0.060224319153669215j)	0.29129505157470703
29	(2.1956109785099542-0.03702014664622422j)	0.27710509300231934
30	(2.1649319042631814-0.016417519409040682j)	0.2732088565826416
31	(2.131405141265358+0.0013360006478982944j)	0.28702807426452637
32	(2.095076315171327+0.016348494796852298j)	0.2733011245727539
33	(2.0563580707187974+0.02877401620236908j)	0.2761852741241455
34	(2.0158597850710387+0.03848744536768001j)	0.2867310047149658
35	(1.9740235907537793+0.04507459400398084j)	0.2967710494995117
36	(1.9309399173152482+0.04814172077617063j)	0.2933168411254883
37	(1.8865229830203494+0.04762330883209964j)	0.3626232147216797
38	(1.8408617491140096+0.043779893584705354j)	0.3555641174316406
39	(1.7943873926935219+0.03689459203625256j)	0.3677518367767334
40	(1.7476938944571923+0.026981539164792956j)	0.31029677391052246
41	(1.7012026454117286+0.013798464379502051j)	0.2978489398956299
42	(1.6550126166651387-0.0028613177993909167j)	0.29749393463134766
43	(1.6090809687726693-0.02290196357182661j)	0.3026998043060303
44	(1.563541074158209-0.04595598491245079j)	0.2909362316131592
45	(1.5188492997299672-0.07166265438188824j)	0.297194242477417
46	(1.4754850457759314-0.09999263078588483j)	0.3814671039581299
47	(1.4338550651752318-0.13106261097040495j)	0.34337782859802246
48	(1.3939591820993116-0.1649916651190363j)	0.39491820335388184
49	(1.3556908445517806-0.20159036813788722j)	0.3826792240142822
