	res_adaptive	time_adaptive
0	(-0.007821699539298258-0.010938289493379109j)	0.2567737102508545
1	(-0.09093085085205187-0.21056814044213742j)	0.24172210693359375
2	(-0.08380594353285284-0.348380355557056j)	0.23995304107666016
3	(-0.034251331225094314-0.4666175962277607j)	0.2449958324432373
4	(0.048097617166292836-0.5645073899220058j)	0.2369370460510254
5	(0.1565654073390758-0.6386419101551887j)	0.23958086967468262
6	(0.28492378374783384-0.6856716636974362j)	0.23325324058532715
7	(0.42682927097496703-0.7028436966993314j)	0.24254417419433594
8	(0.5757513367188567-0.6883821163844425j)	0.23784995079040527
9	(0.7250614544404635-0.6416215019588973j)	0.23747992515563965
10	(0.8681988005194693-0.5630687690729481j)	0.23101210594177246
11	(0.9988623455376711-0.4544085977608331j)	0.2434711456298828
12	(1.1112123771490623-0.31845003036935116j)	0.2363426685333252
13	(1.2000667448382816-0.1590343369073836j)	0.23568105697631836
14	(1.2610749484183923+0.01910053829703115j)	0.2339038848876953
15	(1.2908681429295417+0.2104898465701924j)	0.22483396530151367
16	(1.2871697204338257+0.40913406796893514j)	0.26727771759033203
17	(1.2488833459659459+0.6087178949046071j)	0.27466273307800293
18	(1.176117661633979+0.8028329882653326j)	0.24327993392944336
19	(1.0701848936501366+0.9852074754145626j)	0.23613786697387695
20	(0.933542553591689+1.1499291601152768j)	0.2314600944519043
21	(0.7697129321461575+1.291652329385208j)	0.23206114768981934
22	(0.5831420488357132+1.405785372612481j)	0.2385101318359375
23	(0.3790432429090923+1.488650085525104j)	0.23090195655822754
24	(0.16320789227668364+1.5376051223628455j)	0.23598694801330566
25	(-0.05820233736479258+1.5511324220194682j)	0.23552513122558594
26	(-0.27887671990333784+1.5288797210142888j)	0.24368691444396973
27	(-0.492577816438653+1.4716627658775854j)	0.231734037399292
28	(-0.6933599917569255+1.3814254974592817j)	0.23168087005615234
29	(-0.8757728475327122+1.2611535816466781j)	0.23241090774536133
30	(-1.0350518448525894+1.1147646514727587j)	0.23941922187805176
31	(-1.1672706741599144+0.9469469466458292j)	0.23529982566833496
32	(-1.269467275077561+0.7629862311859296j)	0.23295903205871582
33	(-1.33973472057605+0.5685654707684831j)	0.23241901397705078
34	(-1.377265829117654+0.36955641207864137j)	0.2323617935180664
35	(-1.382363866201706+0.17180390820332958j)	0.24009919166564941
36	(-1.3564022853337137-0.01908190978980151j)	0.2365121841430664
37	(-1.3017514127429861-0.1979230154119963j)	0.24159908294677734
38	(-1.2216728043678342-0.3601577289220198j)	0.2356719970703125
39	(-1.1201688557556024-0.5019877826186848j)	0.24445676803588867
40	(-1.0018192960000964-0.6205012125277877j)	0.23919892311096191
41	(-0.871591834314339-0.71375829583427j)	0.23580217361450195
42	(-0.7346412842299902-0.7808396123005716j)	0.23757386207580566
