	res_simple	time_simple	res_fixed	time_fixed	res_adaptive	time_adaptive
250	(-59.344428205795786-84.9422972544109j)	0.002788066864013672	(3.0563613460440506+1.1377055837560088j)	0.07825994491577148	(3.056255064934258+1.1376639077232564j)	0.2636680603027344
251	(3.1238545218452285-2.0914910330631233j)	0.002103090286254883	(2.9881927635170715+1.193541056040622j)	0.07760286331176758	(2.9879151263097774+1.1936584744333292j)	0.261577844619751
252	(-61.23115240347957-4.455780283613812j)	0.002135753631591797	(2.916836769950402+1.2452584430974432j)	0.07890200614929199	(2.916903947807965+1.2451232607803817j)	0.263958215713501
253	(3.1355351066222727-16.791248218267178j)	0.0034990310668945312	(2.842559487618377+1.2926713117963764j)	0.07511568069458008	(2.8424738889617065+1.2924193868919005j)	0.26375508308410645
254	(-28.843040578580244+30.283587395894386j)	0.002615213394165039	(2.7656110663696145+1.3356069932624615j)	0.07823491096496582	(2.7657871100199807+1.3356946069102988j)	0.2629430294036865
255	(12.774447737302129+0.7200997142829744j)	0.002825021743774414	(2.6862485824807947+1.3739181388231803j)	0.07920384407043457	(2.6864738785280657+1.3738508046268325j)	0.2645759582519531
256	(-30.06641860954314-72.59868194210412j)	0.0021147727966308594	(2.604753989046981+1.4074799012290091j)	0.07786798477172852	(2.6046423234128855+1.407680987586513j)	0.28498196601867676
257	(65.33220266347286+0.491899535553717j)	0.004586935043334961	(2.5214190198295445+1.4361652657540245j)	0.08016586303710938	(2.5214615728766847+1.4363473392860757j)	0.28247880935668945
258	(105.81236913611588-43.05372444187803j)	0.0026731491088867188	(2.43651728889732+1.4598688297205853j)	0.08024001121520996	(2.4362826608680126+1.4597284986028003j)	0.2650160789489746
259	(165.35765218399672-137.76739694664388j)	0.003301858901977539	(2.3503357605531727+1.478511701929572j)	0.07629179954528809	(2.3501905218201786+1.4785506955124008j)	0.2661111354827881
260	(2.599502980877332-3.687036381569457j)	0.0035028457641601562	(2.263187150232458+1.4920438222737769j)	0.07920002937316895	(2.263359349982227+1.4918080742602635j)	0.26642608642578125
261	(22.394836735732575+147.48117383160567j)	0.0023190975189208984	(2.175383175414754+1.50040259127845j)	0.07900595664978027	(2.17537170247474+1.5002995179526333j)	0.26401686668395996
262	(-594.1161429101976+468.9109419936116j)	0.0021381378173828125	(2.0872201541008937+1.503546024830074j)	0.08050799369812012	(2.08746170987101+1.5037276244801516j)	0.26502203941345215
263	(188.32769891345163+182.97287399737627j)	0.0025658607482910156	(1.9989952572879603+1.5014670298671333j)	0.0793609619140625	(1.9990432141908048+1.501461771408781j)	0.26245713233947754
264	(-1.2381835043387213+4.578220606359159j)	0.0018680095672607422	(1.9110230345239645+1.494177499120801j)	0.08089613914489746	(1.9108223500550285+1.4944140511645387j)	0.26230287551879883
265	(224.62201862084558-77.31999317092342j)	0.004676103591918945	(1.823614423387374+1.4816892028907849j)	0.07281994819641113	(1.8236090356588077+1.4816838706910695j)	0.26348304748535156
266	(-8.661231302110389-24.157145550956166j)	0.0027761459350585938	(1.7370615331373176+1.4640371652014075j)	0.07587409019470215	(1.7368299168711845+1.4638338864860412j)	0.2640087604522705
267	(5.9911016804800195+8.177308283066562j)	0.0057086944580078125	(1.6516688644620463+1.4412946754586j)	0.07264876365661621	(1.651727675341554+1.4413014391728747j)	0.26810789108276367
268	(-43.75688927713844-41.856808472978905j)	0.003481149673461914	(1.5677425718232894+1.4135406110720936j)	0.08360695838928223	(1.5679638660776223+1.4133258141657574j)	0.26244020462036133
269	(41.09009893506774+44.23310791283895j)	0.0019309520721435547	(1.4855863846865356+1.3808479849204824j)	0.07795405387878418	(1.4855834741790828+1.3809448473448476j)	0.26207590103149414
270	(20.69289885235758+1.252990353725841j)	0.002853870391845703	(1.4054730939800901+1.343322877607535j)	0.0779578685760498	(1.405332694147901+1.3426545683127133j)	0.2535862922668457
271	(2.8889814171667387-4.925321381829914j)	0.0035309791564941406	(1.3276789960434368+1.3011027923537082j)	0.07429695129394531	(1.327716167741906+1.301024819981925j)	0.2626938819885254
272	(57.32171697476248+22.534793828857218j)	0.0030601024627685547	(1.252488249844519+1.2543349909751302j)	0.07841300964355469	(1.252290901434744+1.254497480524407j)	0.2642250061035156
273	(2.4999907883092796-61.181053325786785j)	0.0031659603118896484	(1.180169867335666+1.2031676232033037j)	0.07668781280517578	(1.1801896917634034+1.2029772817375557j)	0.2642970085144043
274	(-2.934241970887954+16.513103290852605j)	0.002542734146118164	(1.1109694436731126+1.1477747076608265j)	0.07995176315307617	(1.1108360361899647+1.1476023791536785j)	0.268934965133667
275	(-5.232397263238916-65.68796920671694j)	0.002292156219482422	(1.0451342798412926+1.088358226243826j)	0.07540392875671387	(1.0453681323338317+1.0883959357953055j)	0.26688313484191895
276	(-8.761899843141958+58.41969933777145j)	0.001995086669921875	(0.9829131859297353+1.02511210619215j)	0.07950592041015625	(0.9830709289552588+1.0250022721095133j)	0.2663259506225586
277	(167.89044173382536+30.55286219704734j)	0.0035369396209716797	(0.9245292114132294+0.9582445452211228j)	0.07560491561889648	(0.9244692172849907+0.9584916882251104j)	0.2618448734283447
278	(0.6679649351688668+3.4560365881200887j)	0.0022220611572265625	(0.8701713180828365+0.8879836426591816j)	0.07744097709655762	(0.8702379894157328+0.8881058985531258j)	0.2609550952911377
279	(-22.59162974508837+38.5152140626689j)	0.002952098846435547	(0.8200393197061739+0.8145862547116834j)	0.07628631591796875	(0.819767393992765+0.8145202530336506j)	0.2605299949645996
280	(-70.17539728701303-15.426296371511153j)	0.00421595573425293	(0.7743274425863508+0.7383063280614061j)	0.07599425315856934	(0.7742486034732448+0.7383513913059969j)	0.2654898166656494
281	(-5.506617127107057+10.677138487483065j)	0.0023500919342041016	(0.733203356939913+0.6593946214140982j)	0.07886099815368652	(0.7332908701833192+0.6591127944702958j)	0.26568126678466797
282	(8.72973349539673+15.239934466891725j)	0.0023980140686035156	(0.696807623999566+0.5781283947420094j)	0.07969307899475098	(0.6967908800882288+0.5780919768371076j)	0.26289987564086914
283	(33.831052074815226-4.8603913408820265j)	0.00226593017578125	(0.6652812817614143+0.4947986304154949j)	0.07621502876281738	(0.6655706221373028+0.4948991142050319j)	0.25927281379699707
284	(510.4127976500255-45.44603144599249j)	0.002118825912475586	(0.6387519956276007+0.4096889208019591j)	0.07925295829772949	(0.6387455091962598+0.40968382234472j)	0.26239681243896484
285	(-25.678959894967655+28.55399712500401j)	0.003804922103881836	(0.6173144518237854+0.3230854863476009j)	0.07497501373291016	(0.6170218775624567+0.322784910304858j)	0.27617621421813965
286	(-12.308079692975378-21.31294037592131j)	0.002608776092529297	(0.601037935877952+0.23529600988894264j)	0.08723306655883789	(0.6010143373605412+0.23525083005141978j)	0.2935481071472168
287	(63.00125219292832+125.34125522351319j)	0.0033097267150878906	(0.5899978264431758+0.14664716674824038j)	0.08360409736633301	(0.5897412970872766+0.14652842202675415j)	0.25976109504699707
288	(-16.430973002334582-8.12411082316613j)	0.003075838088989258	(0.5842541099871141+0.057441398696764484j)	0.07903599739074707	(0.5843574847563886+0.05740650706698816j)	0.2643098831176758
289	(19.22047077430708+85.3222107451875j)	0.0020689964294433594	(0.5838318251174924-0.032017786348616614j)	0.07952284812927246	(0.5839580905901264-0.03225887095387106j)	0.26063990592956543
290	(-24.907645907094636+27.302191783819147j)	0.0020232200622558594	(0.5887307419465972-0.1214095780898511j)	0.08323478698730469	(0.5887723553922933-0.12126580171670548j)	0.2628607749938965
291	(43.868392977243296+10.17585567620618j)	0.0025789737701416016	(0.5989507676930286-0.21040902280126506j)	0.07579421997070312	(0.5991634133005411-0.21028798197622509j)	0.2611110210418701
292	(-7.895040050165483-2.842830756795169j)	0.0029296875	(0.6144706571396351-0.2987094550888576j)	0.07886910438537598	(0.61428187348575-0.2986708109375379j)	0.26209092140197754
293	(-37.425959557134036+29.105037458958236j)	0.0034570693969726562	(0.6352350611333369-0.38600161280921225j)	0.0749671459197998	(0.6351112198707682-0.38582030089237623j)	0.2625162601470947
294	(-3.7009701796844072-2.8196095305970164j)	0.0032291412353515625	(0.6611702986443045-0.47196246951591597j)	0.07649707794189453	(0.6611327345343554-0.47217477683818243j)	0.2665529251098633
295	(-4.312315962031422-16.497191891120906j)	0.003495931625366211	(0.692211868273388-0.5562744619626048j)	0.07568907737731934	(0.6920780261799412-0.5563767266222053j)	0.2643468379974365
296	(26.61163425044453+6.880510935229041j)	0.004828929901123047	(0.7282642615776501-0.6386488479191385j)	0.0752711296081543	(0.7285167410539949-0.6386890386410126j)	0.2628481388092041
297	(-0.37009055269899127-4.868479149668414j)	0.0025420188903808594	(0.7691981690338423-0.7187963907479454j)	0.07797670364379883	(0.7692776526280655-0.7189027228573797j)	0.2616899013519287
298	(36.24045805857761+15.360034579988572j)	0.002147197723388672	(0.8148694543872185-0.7964189734114776j)	0.07822680473327637	(0.8148929867756534-0.7961457145976774j)	0.2740821838378906
299	(-12.29408872860785+8.799157676621451j)	0.002379894256591797	(0.8651328333688764-0.8712277632599961j)	0.07659173011779785	(0.8651980378960749-0.8711723902153181j)	0.26105809211730957
300	(7.655751991771268+11.28412516675238j)	0.00257110595703125	(0.9198220405531743-0.9429608051459593j)	0.07983589172363281	(0.9195310535631358-0.9429482414522151j)	0.2683839797973633
301	(40.33833011266072-11.057403162305759j)	0.002249002456665039	(0.9787389322349442-1.0113565962920457j)	0.07789278030395508	(0.9787096617775153-1.0113225992352863j)	0.2623741626739502
302	(-9.508915105209677-13.799455774711578j)	0.0025238990783691406	(1.041680767658419-1.076152876028326j)	0.08016777038574219	(1.0416870120754997-1.076439683219265j)	0.2597811222076416
303	(28.428523581069037-8.951720073616764j)	0.002669095993041992	(1.1084443307995322-1.1371067403644632j)	0.07978701591491699	(1.1084573938789826-1.1371050932388993j)	0.26476073265075684
304	(-0.3064589387552612-2.1321248747433708j)	0.002671957015991211	(1.1787972372979487-1.1940121824495722j)	0.07837390899658203	(1.1790863516018582-1.1940065919184928j)	0.2637600898742676
305	(-7.645988001505827-11.590612621370122j)	0.0031011104583740234	(1.252486624053025-1.2466578281375496j)	0.08170700073242188	(1.2524366571269747-1.2466198019748205j)	0.26530885696411133
306	(-49.264808493109086+10.462153897740603j)	0.002740144729614258	(1.3292450111293523-1.2948327473655952j)	0.08113598823547363	(1.3292179894921476-1.2945513412903704j)	0.26297974586486816
307	(158.94935251181423+10.213114395129296j)	0.0018200874328613281	(1.40881585079618-1.3383528467386274j)	0.07986092567443848	(1.408751753458842-1.338434010396829j)	0.263232946395874
308	(7.011145614544908+44.86747599620624j)	0.0028998851776123047	(1.4909206896896336-1.377061990345104j)	0.07926011085510254	(1.4906604091594482-1.3770969905665735j)	0.2716670036315918
309	(7.594655794729876-0.03524777003846946j)	0.003088235855102539	(1.5752586224356064-1.4108117640819353j)	0.07940483093261719	(1.575379868216037-1.410893414963376j)	0.2691619396209717
310	(-20.684713282815167-24.211313046016894j)	0.002119779586791992	(1.6615348532177223-1.4394597314992257j)	0.08114790916442871	(1.661585107234665-1.439691186457618j)	0.26337409019470215
311	(17.919022477823468+0.7131939407546315j)	0.0034360885620117188	(1.7494527281773067-1.4628972998541048j)	0.07478499412536621	(1.749557333671441-1.4627488928211254j)	0.2638888359069824
312	(25.880985702690893+12.261238365764832j)	0.0022220611572265625	(1.8386963026454555-1.4810441681843443j)	0.08040189743041992	(1.8388874089258131-1.4810009224108875j)	0.2640872001647949
313	(49.798306983790624+20.598583294445774j)	0.0028090476989746094	(1.9289283198366676-1.493815972780594j)	0.07903170585632324	(1.9287326054705929-1.4937017376477921j)	0.2616090774536133
314	(-143.08650587229113+49.867851236577415j)	0.002803802490234375	(2.0198277570719667-1.5011489021607232j)	0.07715415954589844	(2.019784068554692-1.5009831247878473j)	0.26254892349243164
315	(-1.3696410977122584-5.5021599985213125j)	0.0033490657806396484	(2.111082960072202-1.503002739208862j)	0.07864999771118164	(2.110971197163215-1.5032204896484782j)	0.26374220848083496
316	(14.242057341042308+17.595138709423242j)	0.002145051956176758	(2.202361149768667-1.4993724720860706j)	0.08437705039978027	(2.202242365472954-1.4994127159628736j)	0.2645108699798584
317	(-0.15815067201316046+11.633440048002955j)	0.0028181076049804688	(2.2933224089764215-1.4902576467289972j)	0.07700705528259277	(2.293565825652164-1.4903695375792856j)	0.2623629570007324
318	(670.0963127679736-265.06333317235226j)	0.003635883331298828	(2.3836422167293017-1.4756729579868684j)	0.07759475708007812	(2.38367505783638-1.475751695570399j)	0.26285290718078613
319	(23.373027569721057-4.597097856506274j)	0.0021839141845703125	(2.472998795716321-1.4556681353480942j)	0.07663893699645996	(2.4731028516456135-1.4554168359038515j)	0.2628459930419922
320	(16.081030976751904+24.369315691709396j)	0.002229928970336914	(2.5610576225170987-1.4303135167025998j)	0.07697415351867676	(2.5610809298128503-1.4302997686056176j)	0.26305198669433594
321	(-33.40314063190944-10.024277908225814j)	0.00302886962890625	(2.6474866348167723-1.3996826936267541j)	0.07592892646789551	(2.647216897576306-1.399578490339787j)	0.262131929397583
322	(1.3765556176261273-13.442274092433253j)	0.0018146038055419922	(2.7319776201836867-1.363867345629977j)	0.08261990547180176	(2.7319867443784385-1.363872804422969j)	0.2691209316253662
323	(33.97394211860233-8.86090928978399j)	0.002735137939453125	(2.814225411396728-1.3229911845247908j)	0.07501220703125	(2.8141471163737433-1.3232597440172449j)	0.2630002498626709
324	(62.52220328229903+0.5451219660112674j)	0.002371072769165039	(2.8939299790641657-1.2772040981082493j)	0.07820272445678711	(2.8938110953284464-1.2771586900333913j)	0.26809215545654297
325	(-88.73613343313579-5.0609325581890054j)	0.0027298927307128906	(2.9707808878125155-1.2266636116233074j)	0.07686495780944824	(2.97104205844309-1.2267319695429055j)	0.26453614234924316
326	(183.71045991254124+27.882829465002057j)	0.004703998565673828	(3.0444992941487845-1.1715359786587194j)	0.07725000381469727	(3.044446512181559-1.1714493236522094j)	0.2631568908691406
327	(-20.45175294982272-26.496142625942305j)	0.0030069351196289062	(3.1148187474475577-1.1120196200544796j)	0.0768439769744873	(3.11486694083604-1.1117769412410319j)	0.2731592655181885
328	(-18.872704139182492+15.576717906625241j)	0.0049591064453125	(3.1814658218527674-1.0483313404932857j)	0.07698488235473633	(3.1813390055534496-1.048410590314164j)	0.2618408203125
329	(-8.25684186752246-45.07627272609558j)	0.0027740001678466797	(3.2441842165490145-0.98068671391291j)	0.07724881172180176	(3.2439609531119644-0.9806417061633039j)	0.2614431381225586
330	(-0.5280071632735861-11.511401064683225j)	0.0020787715911865234	(3.302747060294399-0.9093174332081224j)	0.07851004600524902	(3.3028642639726544-0.9094614381169841j)	0.26235222816467285
331	(28.960312118697644-25.349258287095935j)	0.002471923828125	(3.356944907881692-0.8344853312415933j)	0.07794499397277832	(3.3569246842527143-0.8346859489361447j)	0.267427921295166
332	(1.6697063069588478+8.260028101550935j)	0.00423884391784668	(3.406561000325135-0.7564733853925303j)	0.07959294319152832	(3.406761864945502-0.7563425787395783j)	0.26955604553222656
333	(-13.189733269788713+3.3962366517834393j)	0.0025458335876464844	(3.4513974238415663-0.6755516212526894j)	0.07940912246704102	(3.4515543145450835-0.6755621773404893j)	0.2788581848144531
334	(-2.410802513763993-48.3846787335655j)	0.003387928009033203	(3.4912888614044446-0.5920048161335085j)	0.08403301239013672	(3.4911268159758766-0.5918269828151356j)	0.2772989273071289
335	(7.947691664889746-18.30034288349732j)	0.005372762680053711	(3.5260870125242394-0.5061429500582387j)	0.07587075233459473	(3.526085893352304-0.5060239151278072j)	0.27303099632263184
336	(59.474669117780984-31.995254265942545j)	0.004621028900146484	(3.5556459478928018-0.4182786832875076j)	0.0811161994934082	(3.5554581883334344-0.41845770029205676j)	0.2618880271911621
337	(7.496617756100198+56.323147356434156j)	0.0030999183654785156	(3.5798465467722487-0.32872598225115185j)	0.07532215118408203	(3.5797746498928014-0.32872115055729056j)	0.2650909423828125
338	(-8.330822861889494-3.1514861686393383j)	0.0024449825286865234	(3.598602744419654-0.23779953316259567j)	0.0804901123046875	(3.59880868357775-0.23798850458029136j)	0.26164770126342773
339	(81.49636024684294+309.966421113577j)	0.0020830631256103516	(3.6118409576152226-0.14585482589096485j)	0.07873106002807617	(3.611842492921531-0.14589236095639202j)	0.26179003715515137
340	(24.526855788217297+4.875836021685037j)	0.0020856857299804688	(3.61949503764023-0.05322663678950591j)	0.07953882217407227	(3.6196657788736393-0.053016959790357115j)	0.2626919746398926
341	(-14.567066143738312-23.293509588069952j)	0.0040531158447265625	(3.621517726770449+0.03975224102383895j)	0.0751960277557373	(3.6215016774243005+0.03975479357304981j)	0.2602651119232178
342	(-202.03137366084997+138.96346659678923j)	0.002093791961669922	(3.617909064055896+0.13275015005001972j)	0.08018994331359863	(3.617693576169165+0.13291619646844843j)	0.26262784004211426
343	(-4.69234848275018+0.17917320056998912j)	0.0029261112213134766	(3.6086737455499964+0.22541278206046655j)	0.07578802108764648	(3.6086808064727367+0.22528503706830405j)	0.26375412940979004
344	(9.582264148556359-17.743242505351844j)	0.0022749900817871094	(3.5938308314924106+0.31739649561333794j)	0.08146309852600098	(3.593682592148267+0.3171849876521451j)	0.2867720127105713
345	(1.6584635978168993+1.4950094914922467j)	0.005939960479736328	(3.5734262206807847+0.40837214053784476j)	0.08222603797912598	(3.5735421785208357+0.40887067526531395j)	0.27952098846435547
346	(15.544012512658766-11.658975843757624j)	0.004606008529663086	(3.5475409030301623+0.49799898371457324j)	0.0749211311340332	(3.5477539216575167+0.49820113154810786j)	0.26505184173583984
347	(50.87678633564368-80.31000924869059j)	0.002192974090576172	(3.5162596196074554+0.5859332906351772j)	0.07645702362060547	(3.516217971822853+0.5860679294407257j)	0.2621638774871826
348	(2.888089771636507-18.668555314627376j)	0.002101898193359375	(3.479677007410082+0.6718475669026654j)	0.07945823669433594	(3.479778435396825+0.6720434278998682j)	0.2669491767883301
349	(-86.13616957063395+11.831490050799955j)	0.0038628578186035156	(3.4379231022864185+0.7554408838476315j)	0.07519006729125977	(3.437752906696447+0.7553936466019296j)	0.2637307643890381
350	(-2.2275436777751616-3.633681953813802j)	0.004001617431640625	(3.391159015663842+0.8363977413979448j)	0.07533836364746094	(3.3909949980288445+0.8364822123560344j)	0.26178598403930664
351	(-1.1268360368154455-2.6746418796528335j)	0.0036852359771728516	(3.339550349734523+0.9144051400575638j)	0.07524394989013672	(3.3396218222101304+0.914205161634224j)	0.2611262798309326
352	(13.503817247170044+8.974191587226224j)	0.0029659271240234375	(3.2832740741602398+0.9891733345852345j)	0.07878303527832031	(3.283213456615294+0.9890346758873554j)	0.2609081268310547
353	(0.7833050553978372+2.0526151180153573j)	0.002780914306640625	(3.2225354755278173+1.0604297970291705j)	0.07705092430114746	(3.222756475358566+1.0605164863607228j)	0.26602602005004883
354	(18.12669328846634-60.272465124453014j)	0.0021812915802001953	(3.1575603685374896+1.1279020889496276j)	0.07915377616882324	(3.1574137168421323+1.1278488437558605j)	0.263580322265625
355	(-15.193313946424295+27.204020695183424j)	0.00464940071105957	(3.0885830550007727+1.1913250185638122j)	0.07275986671447754	(3.088468678646396+1.1915574566156344j)	0.2601170539855957
356	(-14.428369069618117-33.115719300788186j)	0.004101276397705078	(3.015840899554809+1.2504749889002713j)	0.07584309577941895	(3.015860689135562+1.250548754534432j)	0.2729170322418213
357	(-7.735812427745803+10.194196843462441j)	0.002373933792114258	(2.9396063713257594+1.3051324295873565j)	0.07694101333618164	(2.93937680588807+1.3050147101129626j)	0.2802138328552246
358	(-47.92224116936304-38.754334503036645j)	0.0028429031372070312	(2.860170420627856+1.35508836653991j)	0.07960915565490723	(2.8601504562348032+1.3550931715251826j)	0.2624392509460449
359	(-67.08002733580832+38.90921635878846j)	0.002480030059814453	(2.777822383896539+1.4001421283041748j)	0.0784451961517334	(2.7779564953516207+1.3999071382651957j)	0.3359260559082031
360	(89.47821100998907+105.5004876179702j)	0.003386974334716797	(2.692851704186491+1.440125088529926j)	0.11187314987182617	(2.688880563102976+1.4399409156353458j)	0.33573412895202637
361	(-848.2038267051302+380.603826484411j)	0.005059242248535156	(2.6055768423000574+1.474893786503924j)	0.10572409629821777	(2.6057998716789252+1.4750354990209482j)	0.3131582736968994
362	(8.046877061384238+6.445202034212848j)	0.002526998519897461	(2.5163265546611786+1.5043085467609343j)	0.08098602294921875	(2.5168958265066386+1.504356543402941j)	0.26096105575561523
363	(-0.5467225792651433+2.1434914283550017j)	0.0040130615234375	(2.4254199491464314+1.528251788886983j)	0.10045123100280762	(2.425268048239357+1.5284623538759414j)	0.3061089515686035
364	(-151.80764501746742-53.67718666684566j)	0.002680063247680664	(2.3331890950138248+1.5466406015928797j)	0.08100271224975586	(2.3331770871871433+1.5465439830143457j)	0.27210378646850586
365	(8.273776488195207+6.687852430652829j)	0.0031511783599853516	(2.239985730912236+1.5594063068338073j)	0.08763599395751953	(2.239807668066452+1.559263314814181j)	0.2718057632446289
366	(-3.481935959629266+16.86803052552089j)	0.003094911575317383	(2.1461632879155474+1.5664954360440313j)	0.0766439437866211	(2.14630620409551+1.5664747441972686j)	0.2625160217285156
367	(26.53031954470169+11.287857104941445j)	0.005542755126953125	(2.0520560564291355+1.5678599378509546j)	0.07449913024902344	(2.0521891950192233+1.567698155830952j)	0.26376795768737793
368	(46.45114509550776+28.62775801789533j)	0.002973794937133789	(1.9580076236095116+1.5635064604073634j)	0.0744771957397461	(1.9580139425320726+1.5636855637708131j)	0.26952409744262695
369	(-52.905053885883724+25.353678851041202j)	0.004813671112060547	(1.8643731376634667+1.5534513722924057j)	0.07303404808044434	(1.864504666101332+1.5535760881765996j)	0.26226282119750977
370	(-25.884223561830247-16.29492658798782j)	0.0027751922607421875	(1.7715063731160425+1.5377231529931217j)	0.07850313186645508	(1.7712967133288475+1.537724904130511j)	0.2630488872528076
371	(-467.03691008692056-931.2969955423488j)	0.0034508705139160156	(1.6797424733794226+1.5163755700412445j)	0.07620596885681152	(1.6796372110089806+1.5164813299072453j)	0.26451826095581055
372	(125.68054024531904-158.90671984947008j)	0.002415895462036133	(1.589422542299935+1.489494763688985j)	0.07967066764831543	(1.5894379058236183+1.4892662958054153j)	0.2767150402069092
373	(14.805643679531713-271.4621726372017j)	0.0031461715698242188	(1.5008928780707114+1.4571781622967903j)	0.07676529884338379	(1.500827518872454+1.4570925134238248j)	0.29023003578186035
374	(76.59406384750908-366.5427394462345j)	0.004055976867675781	(1.4144835178001856+1.4195319852604553j)	0.08063292503356934	(1.4147280073415516+1.4195467306989848j)	0.26375603675842285
375	(-17.49092916181561+5.19188379997092j)	0.0028150081634521484	(1.3305034192185383+1.3766916963096107j)	0.07845616340637207	(1.3305479264825122+1.3766508714593697j)	0.26433491706848145
376	(6.657005527801613+2.7418110950638708j)	0.0025720596313476562	(1.2492609213300696+1.3288260907303524j)	0.0774078369140625	(1.2493957017871877+1.3287216696858117j)	0.2713160514831543
377	(-234.85976977323602-179.12597662190424j)	0.003270864486694336	(1.1710671104777273+1.2761177279497717j)	0.07676315307617188	(1.1710828156002666+1.2761360298183322j)	0.26074814796447754
378	(-0.5733690740870754-3.7264549124793978j)	0.002480030059814453	(1.0962187906246432+1.218748333476037j)	0.07997798919677734	(1.0959613233644236+1.2187017578380126j)	0.2637977600097656
379	(-22.19037803640057+7.382948774766907j)	0.002299070358276367	(1.0249844432529749+1.156931261421612j)	0.07780313491821289	(1.0250023572665017+1.1569221914847305j)	0.26114797592163086
380	(-9.716698912559014+50.06129153847533j)	0.0023479461669921875	(0.9576273480528747+1.0909050572657855j)	0.0797281265258789	(0.9576898442803301+1.090652546540793j)	0.26138901710510254
381	(-32.97618637760131+20.582351681687364j)	0.002546072006225586	(0.8944104571199355+1.0209079477387284j)	0.07857298851013184	(0.8944433322824983+1.020956332588593j)	0.26256895065307617
382	(-15.92361655157104+5.339363496367012j)	0.0020101070404052734	(0.8355621458072159+0.9471902949003799j)	0.07761001586914062	(0.8357925297091604+0.9472532133810581j)	0.2683539390563965
383	(48.61645034541198+51.48866783206885j)	0.0021419525146484375	(0.7812894317344565+0.8700295159564427j)	0.07822728157043457	(0.781192101559122+0.8700841108768553j)	0.2607078552246094
384	(40.91482150655427+17.830843260643146j)	0.003329038619995117	(0.731795974232012+0.78972358259465j)	0.07789111137390137	(0.7317269858717868+0.7899459587912534j)	0.2759218215942383
385	(46.865485206864875+28.30446823171423j)	0.003240823745727539	(0.6872763952146093+0.7065695739114032j)	0.07495379447937012	(0.6872196692741797+0.7064410097498819j)	0.2608928680419922
386	(-1.0564031719041471-6.6843854730858805j)	0.0024042129516601562	(0.647895221654726+0.6208656015389299j)	0.07889294624328613	(0.6477053498104112+0.6207911627553713j)	0.2618980407714844
387	(28.27970319761583-4.367571697754265j)	0.00533294677734375	(0.613788402767159+0.5329294535514945j)	0.07289314270019531	(0.6139510252739083+0.5328615402702146j)	0.2631409168243408
388	(-21.554735186496345+18.32931495789715j)	0.003003835678100586	(0.5850836293283215+0.44309634024545763j)	0.07579183578491211	(0.5851544288235059+0.44293400888619017j)	0.26888322830200195
389	(-211.94245913098845-595.5524913851892j)	0.0030760765075683594	(0.5618926693725018+0.3516930644983423j)	0.07461094856262207	(0.5619598091618744+0.3518809388688437j)	0.2604219913482666
390	(-1.959371877545375-0.7889610162236906j)	0.002270936965942383	(0.5442926115815415+0.2590570412959124j)	0.08060169219970703	(0.5444117563743881+0.2591165282877834j)	0.2634131908416748
391	(74.69230433006706+491.8369396999923j)	0.0036728382110595703	(0.5323395408823687+0.16552753232263892j)	0.07471299171447754	(0.5321228540584554+0.16560300368337813j)	0.26806211471557617
392	(20.718432413669-23.292454278636644j)	0.0031957626342773438	(0.5260844053902609+0.07147210286857689j)	0.07647323608398438	(0.5260420084642851+0.07156393797276671j)	0.2626209259033203
393	(-132.67271789562076-31.46217916489535j)	0.003860950469970703	(0.525557841781706-0.02277230418469403j)	0.07664990425109863	(0.5254992714330087-0.023011596369641896j)	0.26306724548339844
394	(2.247586550445613-2.1843256049454607j)	0.0020368099212646484	(0.5307556749116581-0.11686840194046441j)	0.07797574996948242	(0.5307000888441875-0.11690219494434782j)	0.2667117118835449
395	(-24.360640235579773+11.721369154417438j)	0.003122091293334961	(0.5416412087884698-0.21045885032627534j)	0.08247494697570801	(0.5418866037513432-0.21051221090457561j)	0.2678699493408203
396	(45.481930099932946-9.03564184310462j)	0.0028307437896728516	(0.558180868249657-0.3031948570835849j)	0.07976388931274414	(0.5581916915327465-0.3032112642358945j)	0.26049089431762695
397	(-14.298492257930768+75.41257345018147j)	0.0032227039337158203	(0.5803155020761972-0.3947365078914634j)	0.0795280933380127	(0.5803559048888085-0.3944870275326593j)	0.2669351100921631
398	(-44.80455402300615+552.5701721831846j)	0.002966165542602539	(0.6079524609858331-0.48475489629967666j)	0.0766611099243164	(0.6079310968570752-0.48476415698118897j)	0.26070404052734375
399	(9.16792349459986-4.174101488177028j)	0.002608060836791992	(0.6409825681836123-0.5729029603284561j)	0.0762028694152832	(0.6407381870451663-0.5728668024952039j)	0.26254987716674805
400	(5.214892385046971-0.9680946739708873j)	0.0020020008087158203	(0.6792918872084749-0.658855407645961j)	0.07896614074707031	(0.6793400474022468-0.6589084499326778j)	0.26494288444519043
401	(10.458180862739717+6.297705311686046j)	0.0018970966339111328	(0.7227397351765644-0.7423071016180942j)	0.07846617698669434	(0.7227218887380875-0.742552562124605j)	0.2663249969482422
402	(-173.33132977216073+106.15855540215463j)	0.003342151641845703	(0.7711519530800651-0.8229574236565133j)	0.07750082015991211	(0.7712247369031147-0.8228894804287137j)	0.2619771957397461
403	(-7.262048088288587+11.441134498917826j)	0.0029349327087402344	(0.8243397176343188-0.9005017468445224j)	0.07982802391052246	(0.8245582710406474-0.9005060194654387j)	0.27643799781799316
