	res_adaptive	time_adaptive	w
0	(0.9912571059458285+0.07070315341184491j)	0.3663783073425293	0.001
1	(1.0614461712045171-0.17187759627677737j)	0.3183610439300537	0.09633
2	(1.1185526704829793-0.2823252105495113j)	0.3104572296142578	0.19166
3	(1.1764486703145085-0.38132988480968766j)	0.3498570919036865	0.28698
4	(1.223516974631255-0.4611244341793354j)	0.4462320804595947	0.38231
5	(1.2779671718607277-0.5448019054616962j)	0.44896674156188965	0.47764
6	(1.3319588651002543-0.6133763850947412j)	0.32311105728149414	0.57297
7	(1.3889909771487186-0.6808127105058487j)	0.31307315826416016	0.6683
8	(1.440440680216034-0.7401116265783044j)	0.32085204124450684	0.76362
9	(1.4982603798202052-0.8001992254327913j)	0.36946988105773926	0.85895
10	(1.5545365940239715-0.8511246673588827j)	0.3254508972167969	0.95428
11	(1.6130806249729526-0.8982771214493357j)	0.38957905769348145	1.04961
12	(1.666304176768355-0.9426612984167657j)	0.2926146984100342	1.14494
13	(1.7264266491579305-0.984803869341574j)	0.3716609477996826	1.24026
14	(1.7832890113896325-1.0208793826065654j)	0.3010518550872803	1.33559
15	(1.841614202792463-1.0531750587588866j)	0.34191393852233887	1.43092
16	(1.8954849205590192-1.0852002515794983j)	0.3062610626220703	1.52625
17	(1.955008151510618-1.1140768463561286j)	0.32894301414489746	1.62157
18	(2.01080129078737-1.138370553311121j)	0.3399028778076172	1.7169
19	(2.06752331203897-1.159805860077042j)	0.3580749034881592	1.81223
20	(2.1207015029345286-1.1815094756863576j)	0.3788869380950928	1.90756
21	(2.1794728889403094-1.2006151010945874j)	0.3405942916870117	2.00289
22	(2.2322087773144643-1.214105253718583j)	0.3091728687286377	2.09821
23	(2.286603586145788-1.225300189618526j)	0.3967759609222412	2.19354
24	(2.3384427988549508-1.2398658178570137j)	0.3922140598297119	2.28887
25	(2.3945369997990142-1.2482846591196415j)	0.2959752082824707	2.3842
26	(2.444044575601507-1.2552539856571394j)	0.31825995445251465	2.47953
27	(2.4969319095805274-1.2609092645400233j)	0.36002302169799805	2.57485
28	(2.547086982917541-1.2672732064268877j)	0.3157918453216553	2.67018
29	(2.6001597783448975-1.268128391363882j)	0.32935094833374023	2.76551
30	(2.6473181860789103-1.2690239723247918j)	0.364774227142334	2.86084
31	(2.6982420022671714-1.2686823954428716j)	0.32647013664245605	2.95617
32	(2.74586348304329-1.268554523531269j)	0.3394312858581543	3.05149
33	(2.7938130595422614-1.2630580124342676j)	0.30081772804260254	3.14682
34	(2.8405476310696196-1.2583616567654425j)	0.28790807723999023	3.24215
35	(2.887195129785556-1.2534656606258907j)	0.3104403018951416	3.33748
36	(2.9345672517450314-1.246304577996989j)	0.3141019344329834	3.43281
37	(2.9805759630694655-1.2362763605794636j)	0.310837984085083	3.52813
38	(3.0233440367496724-1.2279438153446842j)	0.29309892654418945	3.62346
39	(3.068008834495172-1.2151080758769521j)	0.30165815353393555	3.71879
40	(3.111934662013138-1.2051075553659016j)	0.29119396209716797	3.81412
41	(3.1543414558532525-1.1906441107160524j)	0.2985572814941406	3.90945
42	(3.195269121855518-1.1780734094821181j)	0.2887749671936035	4.00477
43	(3.237853604979126-1.162366525748747j)	0.29503941535949707	4.1001
44	(3.2764738655245473-1.1461016721078046j)	0.30359673500061035	4.19543
45	(3.317376292101102-1.1279601888218986j)	0.29218602180480957	4.29076
46	(3.3559011128084713-1.1115151725286077j)	0.35444188117980957	4.38608
47	(3.3953797564747714-1.0913328339278934j)	0.4155850410461426	4.48141
48	(3.4327475216540733-1.071802591640587j)	0.39088010787963867	4.57674
49	(3.4688090872736406-1.0500226481748753j)	0.29466915130615234	4.67207
50	(3.5052249302368237-1.0303569217535036j)	0.3054070472717285	4.7674
51	(3.540972671496911-1.0050439974971699j)	0.30638694763183594	4.86272
52	(3.5753440337117266-0.9832372809529365j)	0.2914891242980957	4.95805
53	(3.6094257625029824-0.958431064400493j)	0.3004190921783447	5.05338
54	(3.6420286675547584-0.9353296004715084j)	0.30440497398376465	5.14871
55	(3.674402400142161-0.9074674880927976j)	0.31942296028137207	5.24404
56	(3.7055360930230425-0.88213483775493j)	0.29135608673095703	5.33936
57	(3.7358597850775848-0.8561682922790277j)	0.3047609329223633	5.43469
58	(3.765710296574407-0.8284134290627843j)	0.29436278343200684	5.53002
59	(3.7944490227955048-0.7979098111204664j)	0.30186891555786133	5.62535
60	(3.822287696564331-0.7705167107033762j)	0.2984480857849121	5.72068
61	(3.849835757539153-0.7401962965245644j)	0.31014585494995117	5.816
