	res_adaptive	time_adaptive
0	(0.9929027908899055+0.050095370930907525j)	0.31439208984375
1	(1.016074755916342+0.004543685766523803j)	0.31467700004577637
2	(1.0375122521433267+0.029534947733302j)	0.3143000602722168
3	(1.0589444801270513+0.057064647839250617j)	0.3197789192199707
4	(1.08049959652614+0.09789882492725406j)	0.30901288986206055
5	(1.098214146606037+0.1400289945653511j)	0.31610608100891113
6	(1.1160830105710065+0.19131842773323654j)	0.3237769603729248
7	(1.1268772590945928+0.24369612387667394j)	0.3141670227050781
8	(1.137408549529992+0.30259017917900594j)	0.3149282932281494
9	(1.1410058761864426+0.3626360368541202j)	0.3120899200439453
10	(1.1429119579925622+0.42699062475137306j)	0.31409621238708496
11	(1.1395224222998628+0.49095203149300876j)	0.31762194633483887
12	(1.130606940809132+0.5604718808626749j)	0.31095290184020996
13	(1.1154215884176282+0.629530050646414j)	0.3158998489379883
14	(1.09786086414636+0.6991398895394253j)	0.3089160919189453
15	(1.0723906118147706+0.7697362389856952j)	0.3097348213195801
16	(1.043991278016824+0.8392261631101523j)	0.30740904808044434
17	(1.009927196103583+0.9095460259836553j)	0.3235950469970703
18	(0.9685762734891342+0.9769831813690799j)	0.30757999420166016
19	(0.922153377950751+1.0447892870838418j)	0.3125481605529785
20	(0.8717765791739189+1.1087161359954798j)	0.3087289333343506
21	(0.8152173793800598+1.17225106551576j)	0.31082630157470703
22	(0.7543211329058866+1.2308366147423484j)	0.30834293365478516
23	(0.688197231961126+1.288273092603002j)	0.31140875816345215
24	(0.6174904375981054+1.3399173167232745j)	0.3134150505065918
25	(0.5426151675165369+1.389540473632331j)	0.3150482177734375
26	(0.46295804421126785+1.4338558552784035j)	0.31422996520996094
27	(0.38050426586753383+1.4730108969742441j)	0.3088359832763672
28	(0.29339875022919015+1.5064734596010239j)	0.31912803649902344
29	(0.20325456642409195+1.535834342253802j)	0.3150949478149414
30	(0.11115386052937054+1.5585237607504865j)	0.3179810047149658
31	(0.017097080308456664+1.5761395359096044j)	0.3123209476470947
32	(-0.080548737159686+1.5868061855557065j)	0.3347442150115967
33	(-0.17801094924464406+1.5916412242775622j)	0.3155801296234131
34	(-0.2782811255130966+1.589698432891989j)	0.3084280490875244
35	(-0.37742343030826475+1.5811445352276403j)	0.31531405448913574
36	(-0.4783893998965655+1.5661037328584633j)	0.31259632110595703
37	(-0.5773831201713759+1.5438396983339673j)	0.3114340305328369
38	(-0.6768010624501101+1.5140241972433992j)	0.3345370292663574
39	(-0.7740096491569717+1.479492148116711j)	0.3058462142944336
40	(-0.8703782747280833+1.4378715897478092j)	0.30957913398742676
41	(-0.963395006478591+1.3884508997513223j)	0.3141181468963623
42	(-1.0544826898411828+1.333899113450527j)	0.3083488941192627
43	(-1.1416757378394977+1.2716377476980223j)	0.3110959529876709
44	(-1.2255868062779656+1.2047753077976373j)	0.3093247413635254
45	(-1.3051402274271526+1.1305572454105701j)	0.31636500358581543
46	(-1.380095361932169+1.052275902785096j)	0.3148789405822754
47	(-1.4492049539245964+0.9674863429762557j)	0.30927205085754395
48	(-1.5146835911008072+0.8787056653715121j)	0.3150818347930908
49	(-1.5739677669657737+0.784276094842228j)	0.321181058883667
50	(-1.6263742973147814+0.6868660811138044j)	0.31507110595703125
51	(-1.6733609181509594+0.5846301912915679j)	0.333514928817749
52	(-1.713143660025114+0.4798512307876879j)	0.321962833404541
53	(-1.7461438967861065+0.37172805581359175j)	0.3159449100494385
54	(-1.7712947945879478+0.2616423584319756j)	0.32285499572753906
55	(-1.7904882464238778+0.1493055501475854j)	0.31860923767089844
56	(-1.8008952076920446+0.03573924036693876j)	0.3297269344329834
57	(-1.8051207033959695-0.07865800375261678j)	0.32234978675842285
58	(-1.8004229874169806-0.19363363689814j)	0.31142282485961914
59	(-1.7893600078739331-0.30801397365345473j)	0.41770505905151367
60	(-1.7694897786149646-0.4222668022653553j)	0.39975404739379883
61	(-1.7431263350500852-0.5345362564164304j)	0.3248748779296875
62	(-1.7083249539986445-0.6459129769506885j)	0.44788312911987305
63	(-1.6669671173785894-0.7540039525655036j)	0.34630513191223145
64	(-1.617761926773008-0.8603951043462337j)	0.38044023513793945
65	(-1.5620310643545405-0.9623189240252404j)	0.31816601753234863
66	(-1.4992288813289936-1.0616826805100683j)	0.9598178863525391
67	(-1.430051222774773-1.1555585692871326j)	1.0248651504516602
68	(-1.3547281296579092-1.245986566506878j)	0.325700044631958
69	(-1.2733048411803687-1.3300963033823252j)	0.30658984184265137
70	(-1.1867855002888192-1.4098442324812461j)	0.3401939868927002
71	(-1.094614203439165-1.4826489039770614j)	0.3668060302734375
72	(-0.9983956836993209-1.5501860057163803j)	0.4020349979400635
73	(-0.8972914424745837-1.6104011659347142j)	0.3955531120300293
74	(-0.7921507081455097-1.664121438685715j)	0.5787363052368164
75	(-0.6845068876092091-1.7108359514125087j)	0.6586408615112305
76	(-0.5742987301388995-1.7504197788047258j)	0.37608790397644043
77	(-0.4606482613803886-1.7823031039082162j)	0.3387613296508789
78	(-0.34518669957438564-1.8062680736882222j)	0.3291959762573242
79	(-0.22965818221561063-1.8234899949474477j)	0.3294870853424072
80	(-0.11334808776494176-1.832306859452369j)	0.5380508899688721
81	(0.004221052341748299-1.8337516976699737j)	0.3648641109466553
82	(0.12086900526617139-1.8271463217181416j)	0.309293270111084
83	(0.23672144259920636-1.8130664630677962j)	0.3054625988006592
84	(0.35079845343749166-1.7908222459119199j)	0.30539488792419434
85	(0.46362006428470137-1.7620042921902603j)	0.31384921073913574
86	(0.5735081471346728-1.7249078825731585j)	0.330890417098999
87	(0.6808637854833455-1.6817310524637246j)	0.31150388717651367
88	(0.7845782217434801-1.630642630493427j)	0.30318498611450195
89	(0.8845383100387598-1.5740204079034261j)	0.30278992652893066
90	(0.9803220648550023-1.5100181112802837j)	0.30634403228759766
91	(1.0711786720074845-1.4410981900534563j)	0.30986976623535156
92	(1.1573594917833632-1.3655621948900738j)	0.2961561679840088
93	(1.237596724989651-1.2857070325632858j)	0.30342888832092285
94	(1.312731848474888-1.200192434269781j)	0.2980930805206299
