	res_simple	time_simple	res_fixed	time_fixed	res_adaptive	time_adaptive
66	(1.2094972624994162+1.2945933912256675j)	0.00448298454284668	(1.2061336051771987+1.2873545225426815j)	0.08105778694152832	(1.2058395059411757+1.2876318109019076j)	0.2879948616027832
67	(0.7463067198266191+1.2904909836684646j)	0.0027551651000976562	(1.129774371933507+1.2340251454285154j)	0.09122920036315918	(1.1297306450198707+1.234465308024212j)	0.28842878341674805
68	(0.1692781695010146+3.6158477266662326j)	0.0019040107727050781	(1.0566438394598605+1.1758034205436456j)	0.0870969295501709	(1.05634314784754+1.1754284514102482j)	0.2974379062652588
69	(0.23519957009875042+1.4984480831531344j)	0.0027010440826416016	(0.9870876485255583+1.1128679656115148j)	0.08399581909179688	(0.9867433354712459+1.1128219265956427j)	0.29174280166625977
70	(1.2037358174089525+1.0798495881847234j)	0.004390239715576172	(0.9214184752228917+1.0454742677576534j)	0.08855009078979492	(0.9218441281017565+1.045156263502665j)	0.28202390670776367
71	(-0.6752330619651977-0.7560335897137176j)	0.006223201751708984	(0.8599332825577876+0.9738510885784564j)	0.08754992485046387	(0.8599245614978854+0.9735793418112569j)	0.28789186477661133
72	(-0.11016810737543836+2.173460215234504j)	0.003386974334716797	(0.802864541221893+0.8982867496021343j)	0.08278512954711914	(0.8031846015385502+0.8987432604760843j)	0.3057541847229004
73	(1.155235272372697+0.881578055770526j)	0.004426002502441406	(0.750525443534272+0.8190242485144599j)	0.07999897003173828	(0.7506912170995221+0.8190741101449275j)	0.2941291332244873
74	(0.39452926877141653+0.8366366709179771j)	0.0022509098052978516	(0.7031569731599281+0.7364365756426949j)	0.08365201950073242	(0.7026428950905597+0.7367389260373927j)	0.2953650951385498
75	(-0.22453542808708848-0.3747852975684757j)	0.0032019615173339844	(0.6609133896747249+0.6508147613522623j)	0.0835106372833252	(0.6608969915269994+0.6508614684384025j)	0.2876851558685303
76	(0.480046676456953-0.842403553180801j)	0.003072977066040039	(0.6240575711964144+0.5624560121564592j)	0.08236885070800781	(0.6237734386556006+0.5619386080122097j)	0.29179906845092773
77	(0.7726913862250471+1.169892148826482j)	0.005265712738037109	(0.5927223897468391+0.4717432962768646j)	0.08088803291320801	(0.5927577642040263+0.4717514823788984j)	0.2982370853424072
78	(0.577164352723467+0.524101229858973j)	0.003265857696533203	(0.5670911836314501+0.3790209739017273j)	0.08450794219970703	(0.5676068959326573+0.3787768857558961j)	0.29592299461364746
79	(1.1520760665603031+0.7128288541764689j)	0.004579067230224609	(0.5472757257349683+0.2846686200630204j)	0.08027291297912598	(0.5472376885894037+0.2847867648658299j)	0.3203451633453369
80	(-1.9446804580542225+1.9695685050053975j)	0.00516510009765625	(0.533402246293738+0.1890343245036622j)	0.10312080383300781	(0.5336131066613562+0.18954542106170683j)	0.33809995651245117
81	(-3.0445667042402746+0.6008745767424983j)	0.004324913024902344	(0.5255444181779225+0.09255020963006517j)	0.08446288108825684	(0.5253311232557986+0.09245958049606157j)	0.28888511657714844
82	(1.0591714886267278-1.3674026514520372j)	0.0052721500396728516	(0.5237331260709776-0.00446216980952191j)	0.08174490928649902	(0.5232547987879798-0.004276593992490418j)	0.30514097213745117
83	(0.3078242247730393-0.41867654034847485j)	0.0035152435302734375	(0.5280196738510238-0.10153648543913624j)	0.08106398582458496	(0.5281414862613557-0.10181551392252969j)	0.2878851890563965
84	(-4.473217022257435+5.029010345174964j)	0.002583026885986328	(0.5384122295404532-0.19836261023129478j)	0.08574271202087402	(0.5382654527782929-0.1987831976309064j)	0.29479217529296875
85	(1.3229601164851117-0.09106592544089759j)	0.004775285720825195	(0.554868729963007-0.29448358088435367j)	0.08046913146972656	(0.5551911575626974-0.29431563306470787j)	0.28876185417175293
86	(-0.5425258578211969-1.6723822015777083j)	0.002937793731689453	(0.5773699866552932-0.3895528973582605j)	0.0880730152130127	(0.5771991972937763-0.38986993560051186j)	0.2988417148590088
87	(4.710709873182229+17.41885976938493j)	0.003918170928955078	(0.6058388951004605-0.4831583415628443j)	0.09052205085754395	(0.6056162990708267-0.4827927343324972j)	0.2914762496948242
88	(1.1199770650684462+1.2644484840351629j)	0.002850055694580078	(0.6401725442855764-0.5749141857444395j)	0.08472585678100586	(0.640232506175938-0.5746240723312928j)	0.30102086067199707
89	(78.41108561253937+46.153039578912015j)	0.004581928253173828	(0.680253439313659-0.6644753741242828j)	0.0804290771484375	(0.6798515424951568-0.6647344656088774j)	0.2937626838684082
90	(-3.564566349772619-2.261867875812064j)	0.002466917037963867	(0.7259140188781206-0.7514280924406231j)	0.08387517929077148	(0.725735583948335-0.7513875551176935j)	0.30341196060180664
91	(9.680029242607267+1.6914678165988675j)	0.0036699771881103516	(0.7770006912418904-0.8354812865038834j)	0.08234071731567383	(0.7773141042178795-0.8358799380366211j)	0.2886791229248047
92	(-0.6574034016336924+1.8282604299973957j)	0.0023872852325439453	(0.8333438052857454-0.9162178166750576j)	0.08736681938171387	(0.8333355583248122-0.9163645008525185j)	0.2843000888824463
93	(6.7162951310989-7.18334600852878j)	0.00423121452331543	(0.8947055086431455-0.9933753552997842j)	0.09111285209655762	(0.8951139977924063-0.9930383623413432j)	0.2860879898071289
94	(1.2665915729260209-3.1666554275744625j)	0.0030553340911865234	(0.9608499550381048-1.0665708032629972j)	0.08204174041748047	(0.9609057172777221-1.066576074927142j)	0.2942540645599365
95	(-12.746615489339284+8.351904997864319j)	0.002162933349609375	(1.031530643172843-1.1355428823047213j)	0.08237171173095703	(1.0311823529123174-1.1351556255908857j)	0.2904970645904541
96	(2.435804817668482-3.190516694785121j)	0.004107952117919922	(1.1064554607671342-1.1999986064317587j)	0.08921504020690918	(1.106458035702327-1.200035066440551j)	0.2891268730163574
97	(1.833851578757477-0.07606061170616407j)	0.002650022506713867	(1.185343847068158-1.2596591178201195j)	0.08890414237976074	(1.1849845563781554-1.2600236790694133j)	0.2829170227050781
98	(4.478856766422528-3.0945332236634946j)	0.0025370121002197266	(1.2678956489163538-1.3142925028620647j)	0.08509588241577148	(1.26801024652013-1.314300918890348j)	0.3012511730194092
99	(2.1868342325017345-1.5313530807600833j)	0.002003192901611328	(1.3537672758383295-1.3636856504363668j)	0.08491921424865723	(1.3541093615431707-1.3640105540808223j)	0.28844165802001953
100	(1.7775576331567637-1.0944460820225963j)	0.002362966537475586	(1.4426046536036397-1.4076092008867187j)	0.0860910415649414	(1.442592672853478-1.4073946018163719j)	0.2976381778717041
101	(2.0312491761914-0.04571089683613083j)	0.003278017044067383	(1.5340762278646887-1.445867644271033j)	0.08315920829772949	(1.5343771080011788-1.445521792637596j)	0.28937792778015137
102	(-1.3694701482152138-0.3535002721206371j)	0.0034360885620117188	(1.6278372072912786-1.4783164895699554j)	0.08400678634643555	(1.6275703542405462-1.4783542080308636j)	0.2874727249145508
103	(2.792249791565867-0.6972506954773413j)	0.005487918853759766	(1.7234946479551279-1.504842487972343j)	0.0861968994140625	(1.7231759983349413-1.5046039015965122j)	0.30268383026123047
104	(3.2362078690001814-1.9301265519362087j)	0.0038080215454101562	(1.8206562897615308-1.5253150491937557j)	0.08129286766052246	(1.8207067031039885-1.5256467088864274j)	0.2995340824127197
105	(2.0837364197482464-0.8516200496765275j)	0.004194736480712891	(1.918949379508497-1.5396396885255252j)	0.08220386505126953	(1.9187548766847038-1.5399211812863207j)	0.29146814346313477
106	(5.038340073035251-4.39604922529068j)	0.003145933151245117	(2.0179857790980478-1.5477710012319699j)	0.08600401878356934	(2.0183580452346623-1.5476964720958466j)	0.30408787727355957
107	(1.060108970403344-1.9207363782118094j)	0.002849102020263672	(2.117352663640517-1.5496753332040805j)	0.08243989944458008	(2.117574516239902-1.5498100486508721j)	0.29061293601989746
108	(2.6752877933167767-1.1910958716929314j)	0.004006862640380859	(2.2166487714129834-1.545321004600003j)	0.08214092254638672	(2.216554456642765-1.5448940173878078j)	0.2835710048675537
109	(2.7631711912458683-1.2276057755418337j)	0.0025839805603027344	(2.315504934960223-1.5347201103905466j)	0.09360289573669434	(2.3156152617081123-1.534554192378332j)	0.28978824615478516
110	(-14.877839470668171+34.55558431708852j)	0.0028181076049804688	(2.4135315470471337-1.5179368564633307j)	0.08324408531188965	(2.4130903772497114-1.5180799362969657j)	0.2920057773590088
111	(84.55334644947763-75.67297988193476j)	0.004208803176879883	(2.5103115278129957-1.4950454844780698j)	0.07883286476135254	(2.5101968030695954-1.4949931363010647j)	0.29007387161254883
112	(4.765387939812855-6.390838804526531j)	0.003003835678100586	(2.605453877783261-1.4661162080297827j)	0.08909988403320312	(2.6056084627137217-1.4665596340926046j)	0.2898869514465332
113	(-3.7119095854789403+14.774686067892173j)	0.008493900299072266	(2.69859795059444-1.431258367956599j)	0.08476901054382324	(2.698581337841884-1.4312946939220317j)	0.293720006942749
114	(-63.40201501212299-37.803288711603706j)	0.002415895462036133	(2.7893741653195017-1.3906281500243924j)	0.0856771469116211	(2.789811507473267-1.3904485187924505j)	0.29546403884887695
115	(5.276101010695598-2.9957941460228525j)	0.004104137420654297	(2.877405079654231-1.3443869582396675j)	0.08014702796936035	(2.877369772771213-1.3443632525836038j)	0.2881016731262207
116	(-6.8069418607794505+1.1190628259392872j)	0.002835988998413086	(2.962348083814216-1.2927018772870014j)	0.08694696426391602	(2.9621664138373824-1.2922756919430247j)	0.2988898754119873
117	(2.708222140469761-9.369212808365793j)	0.004800081253051758	(3.043887151660991-1.2357857794888933j)	0.0813291072845459	(3.043854549981389-1.2359079792260133j)	0.29028987884521484
118	(-45.627147945970464-6.042339373168128j)	0.0030019283294677734	(3.121692068854579-1.17389265153735j)	0.0869140625	(3.121289477022798-1.1741042879021932j)	0.2873408794403076
119	(4.194104579231828-1.530272167210852j)	0.003221750259399414	(3.1954336149419467-1.107265918162813j)	0.09005093574523926	(3.195605169794037-1.107313723447463j)	0.29671406745910645
120	(5.773640223003425-12.13458418371446j)	0.005061149597167969	(3.2648247417221246-1.0361471287154143j)	0.15631723403930664	(3.265028749103311-1.0364929409386814j)	0.4217569828033447
121	(5.913169859956862-2.3486635397464615j)	0.010046958923339844	(3.329613351249197-0.9608256843987877j)	0.10593318939208984	(3.3296778359200268-0.9605776071204273j)	0.27887487411499023
122	(3.7814199556965065+2.887927697836537j)	0.0045130252838134766	(3.389543898193403-0.8816191955827126j)	0.07777619361877441	(3.389848815909942-0.8814239398876438j)	0.2788889408111572
123	(2.4561380282172993+2.6274178550352403j)	0.00425410270690918	(3.4443690329287038-0.7988399016327388j)	0.07831716537475586	(3.4440662337756667-0.7987750405438263j)	0.3313908576965332
124	(0.5333136100842091-3.8008177228994784j)	0.003147125244140625	(3.493884525853-0.7128050824131442j)	0.10741996765136719	(3.493716552573959-0.7125573003998467j)	0.3732571601867676
125	(3.3748510874696924-4.506748896775738j)	0.002701997756958008	(3.5379176903840155-0.6238682802706355j)	0.09784793853759766	(3.537860060777912-0.6242365422152596j)	0.3874990940093994
126	(3.578560211776141+1.3825927654598116j)	0.0021431446075439453	(3.57627991534476-0.532402041454122j)	0.11394786834716797	(3.574202960315773-0.5337451300870422j)	0.3232550621032715
127	(7.012433750095233+4.095010661890075j)	0.008502006530761719	(3.6088128966967394-0.43875287828815956j)	0.11241292953491211	(3.609204468876439-0.4387827864458349j)	0.33348894119262695
128	(38.513258890396514-100.06091293473229j)	0.0055179595947265625	(3.6354068347898054-0.34327419065287357j)	0.09740614891052246	(3.635529681603929-0.3434027817560579j)	0.37777209281921387
129	(1.0689829196521035+2.493175067202132j)	0.005446910858154297	(3.6559856147899716-0.24635649380173041j)	0.09174084663391113	(3.6560159358535658-0.2459358316087208j)	0.36115503311157227
130	(0.8180402792757713+7.251745972962212j)	0.0035352706909179688	(3.6704646341620144-0.14839814078285474j)	0.11440682411193848	(3.6704679591355367-0.14839634136980195j)	0.43260979652404785
131	(7.405465282694314-2.256995396314984j)	0.003634929656982422	(3.6787829042560434-0.049776489524371526j)	0.13671517372131348	(3.678574128719207-0.049618462005463826j)	0.3038039207458496
132	(-3.6241800286151253+59.96434877728035j)	0.011754989624023438	(3.6809278425036585+0.04913084826374359j)	0.18801617622375488	(3.680906013736999+0.04914641522138252j)	0.2964663505554199
133	(-36.76057587492554+79.58488627054504j)	0.002743959426879883	(3.676906819004384+0.14792091625096715j)	0.0777747631072998	(3.6769145328733934+0.1474744638485681j)	0.28577113151550293
134	(10.239637383913784+3.144068201776775j)	0.003255128860473633	(3.6667295162958444+0.24620138900759136j)	0.08267498016357422	(3.6667473691423997+0.24623886217429614j)	0.27976226806640625
135	(15.227560154580217+13.208881893491213j)	0.004472017288208008	(3.6504361542099466+0.3436064642512642j)	0.07837271690368652	(3.6508697448783054+0.34365304782038253j)	0.28205180168151855
136	(43.362565555525606-30.5909330004218j)	0.00453495979309082	(3.628123728711157+0.4397676561495363j)	0.09031414985656738	(3.6280477188264033+0.4398393004841681j)	0.28603506088256836
137	(-7.971239238628199+4.985619183654917j)	0.0043141841888427734	(3.5998987061121213+0.5342926142845876j)	0.08196187019348145	(3.5998508558419147+0.5346896236447318j)	0.2838780879974365
138	(-0.7397529790397535-0.8493427333090632j)	0.0027751922607421875	(3.565867220018092+0.6268037796149646j)	0.0833439826965332	(3.565754632383884+0.6266565946649556j)	0.2845141887664795
139	(4.124028294600995+1.562905392144367j)	0.005076885223388672	(3.5261598396791727+0.7169592217666572j)	0.07779812812805176	(3.525787651964892+0.716895604361449j)	0.27840423583984375
140	(9.722170683583979+4.528241971744691j)	0.0029392242431640625	(3.4809562818912942+0.8044201594729492j)	0.08252096176147461	(3.481155906399519+0.8042839901276522j)	0.2791249752044678
141	(-209.44726228130395-181.75256353689036j)	0.002418041229248047	(3.4304469545017957+0.8888387752095839j)	0.08305096626281738	(3.4305131338900408+0.8885130224961466j)	0.2836289405822754
142	(-9.760051058684443+15.197084429960077j)	0.0030319690704345703	(3.374822468530663+0.969891486110709j)	0.08409380912780762	(3.3749722348976556+0.9701531086058844j)	0.2785909175872803
143	(0.07164803539656006+21.956427757670433j)	0.0034732818603515625	(3.3143108836925146+1.0472906429195776j)	0.08522534370422363	(3.314592703783678+1.0473715923534885j)	0.28087520599365234
144	(11.123962170235178-4.147634319883286j)	0.002808094024658203	(3.249175433683799+1.1207431760116067j)	0.08431887626647949	(3.248887341708953+1.1208985045318958j)	0.2792510986328125
145	(-8.9727897581485-9.073783675889795j)	0.002920866012573242	(3.17968191722297+1.1899536123633512j)	0.08069396018981934	(3.17960970139907+1.1901565542666688j)	0.2785778045654297
146	(-11.590294231199765-10.254497016658988j)	0.003537893295288086	(3.1060844942132273+1.2546593237194754j)	0.09178423881530762	(3.1059123708542073+1.2543223874152987j)	0.27777981758117676
147	(6.097961449589478+12.329191522773279j)	0.0027179718017578125	(3.0286729322403136+1.3146399053831628j)	0.08455300331115723	(3.028521249225498+1.314588824172994j)	0.28385210037231445
148	(3.4659853146313493+4.9937788897960145j)	0.0030829906463623047	(2.9477715231900543+1.3696804618050225j)	0.08091402053833008	(2.9484313545052867+1.3687463602699232j)	0.29148411750793457
149	(0.9004687489829172+2.0455311849179827j)	0.002849102020263672	(2.863700201623326+1.4195650571414473j)	0.08237791061401367	(2.8637345695019367+1.419481184492823j)	0.28029608726501465
150	(7.77504122277491+9.645846796066037j)	0.0033102035522460938	(2.776775905572838+1.4641176715771804j)	0.08295202255249023	(2.7769227052034697+1.4645090235203637j)	0.2775228023529053
151	(10.122278845148132-7.3969430475843705j)	0.003011941909790039	(2.6873441579917174+1.5031955557141394j)	0.0816802978515625	(2.6873760068324097+1.5032049803808682j)	0.27834606170654297
