	Famp	Fphase	w
0	1.000785495887094	-0.003875304328281859	0.001
1	1.0403178920129068	-0.09742016189587267	0.051024512256128064
2	1.0802741918229946	-0.15844610894841826	0.10104902451225613
3	1.1205892931628025	-0.206602270872249	0.1510735367683842
4	1.161197825108131	-0.24643026468391252	0.20109804902451225
5	1.2020347468956447	-0.28011906765542455	0.2511225612806403
6	1.243035921640289	-0.30897563405731776	0.3011470735367684
7	1.2841386535317736	-0.3338758541640872	0.3511715857928964
8	1.325282178780778	-0.35545151280097403	0.4011960980490245
9	1.36640810244747	-0.37418217152919303	0.4512206103051526
10	1.4074607753240351	-0.39044568448944594	0.5012451225612806
11	1.4483876071510373	-0.40454829798964076	0.5512696348174086
12	1.4891393145206657	-0.41674371321914083	0.6012941470735368
13	1.5296701037668887	-0.4272457553281431	0.6513186593296648
14	1.5699377908886167	-0.4362371315372903	0.7013431715857928
15	1.6099038620411763	-0.44387568927336896	0.751367683841921
16	1.6495334793295906	-0.450299017011175	0.801392196098049
17	1.6887954375301328	-0.4556279121530884	0.851416708354177
18	1.7276620779571477	-0.45996905361217527	0.9014412206103052
19	1.7661091659994184	-0.46341710299604877	0.9514657328664332
20	1.804115738903762	-0.4660563866186152	1.0014902451225611
21	1.8416639302205138	-0.4679622641137223	1.0515147573786892
22	1.8787387769879207	-0.4692022585652929	1.1015392696348172
23	1.915328015261717	-0.46983700212507074	1.1515637818909454
24	1.9514218690338243	-0.4699210366079408	1.2015882941470735
25	1.9870128369668072	-0.46950349837733774	1.2516128064032015
26	2.0220954807306804	-0.468628709576951	1.3016373186593295
27	2.056666218093187	-0.4673366925248028	1.3516618309154576
28	2.0907231233043877	-0.4656636202576783	1.4016863431715856
29	2.1242657367472675	-0.46364221338734635	1.4517108554277138
30	2.157294885308965	-0.4613020913219002	1.5017353676838419
31	2.189812514468126	-0.45867008431773565	1.5517598799399699
32	2.2218215326955435	-0.4557705116199756	1.601784392196098
33	2.2533256684280407	-0.4526254300212398	1.651808904452226
34	2.2843293395959954	-0.44925485644822044	1.701833416708354
35	2.314837535460308	-0.44567696761989867	1.751857928964482
36	2.344855710338608	-0.44190827937199345	1.8018824412206103
37	2.37438968866921	-0.4379638078810092	1.8519069534767383
38	2.403445580766934	-0.4338572147271758	1.9019314657328663
39	2.432029708564183	-0.42960093749307743	1.9519559779889943
40	2.4601485405958536	-0.4252063073922905	2.0019804902451224
41	2.487808635474539	-0.42068365525125107	2.0520050025012506
42	2.515016593107697	-0.41604240702136824	2.1020295147573784
43	2.541779012927502	-0.41129116987208036	2.1520540270135067
44	2.568102458432901	-0.40643780980556027	2.2020785392696345
45	2.593993427379917	-0.40148952163707674	2.2521030515257627
46	2.619458326997617	-0.39645289209956125	2.302127563781891
47	2.6445034536511525	-0.3913339567549247	2.352152076038019
48	2.669134976418474	-0.3861382513267451	2.402176588294147
49	2.6933589240933817	-0.3808708580081454	2.452201100550275
50	2.7171811751716106	-0.37553644724395424	2.502225612806403
51	2.7406074504196076	-0.37013931543700745	2.552250125062531
52	2.763643307666688	-0.36468341898406675	2.602274637318659
53	2.7862941384995543	-0.3591724050067637	2.6522991495747874
54	2.8085651665732407	-0.35360963910674825	2.702323661830915
55	2.8304614472864116	-0.3479982304416337	2.7523481740870435
56	2.851987868597946	-0.3423410543887535	2.8023726863431713
57	2.8731491527900883	-0.33664077303713025	2.8523971985992995
58	2.893949859007504	-0.3308998537240355	2.9024217108554278
59	2.914394386424127	-0.3251205858107745	2.9524462231115556
60	2.9344869779097467	-0.319305095872821	3.002470735367684
61	2.954231724085713	-0.31345536146175407	3.0524952476238116
62	2.9736325676750797	-0.3075732235805886	3.10251975987994
63	2.9926933080664706	-0.30166039799976885	3.1525442721360677
64	3.0114176060230324	-0.29571848552823915	3.202568784392196
65	3.029808988478663	-0.28974898134241156	3.252593296648324
66	3.0478708533730403	-0.28375328346545403	3.302617808904452
67	3.065606474485323	-0.27773270047993825	3.3526423211605803
68	3.0830190062329876	-0.2716884585485183	3.402666833416708
69	3.100111488409115	-0.2656217078097293	3.4526913456728363
70	3.1168868508359475	-0.25953352820920755	3.502715857928964
71	3.1333479179176638	-0.2534249348205974	3.5527403701850924
72	3.1494974130787297	-0.24729688270488323	3.6027648824412206
73	3.165337963077774	-0.24115027135202546	3.6527893946973484
74	3.180872102189545	-0.23498594874436846	3.7028139069534767
75	3.196102276249921	-0.22880471507735223	3.7528384192096045
76	3.2110308465607265	-0.22260732616947465	3.8028629314657327
77	3.225660093653155	-0.21639449659036006	3.852887443721861
78	3.239992220909406	-0.21016690253284348	3.902911955977989
79	3.2540293580435904	-0.20392518445248156	3.952936468234117
80	3.2677735644438473	-0.1976699494956063	4.002960980490245
81	3.281226832378079	-0.19140177373493902	4.052985492746373
82	3.2943910900666236	-0.1851212042299532	4.103010005002502
83	3.307268204625146	-0.17882876092753372	4.15303451725863
84	3.3198599848819943	-0.172524938416956	4.203059029514757
85	3.332168184073748	-0.1662102075518555	4.253083541770886
86	3.3441945024235937	-0.1598850169507299	4.303108054027014
87	3.355940589606481	-0.15354979438629618	4.353132566283142
88	3.3674080471057932	-0.14720494807321816	4.4031570785392695
89	3.3785984304657446	-0.14085086786268516	4.453181590795398
90	3.3895132514438315	-0.13448792635160706	4.503206103051526
91	3.4001539800677474	-0.12811647991352865	4.553230615307654
92	3.4105220466007684	-0.12173686965757459	4.6032551275637825
93	3.4206188434198093	-0.11534942232132459	4.65327963981991
94	3.43044572681012	-0.10895445110287856	4.703304152076038
