	Famp	Fphase
0	1.0007852506946655	-0.0032216146592214264
1	1.0164288410390443	-0.035691732474487835
2	1.0319406261104407	-0.05597015265697218
3	1.047307227910319	-0.07116290247436544
4	1.062515247103695	-0.08302680559078332
5	1.0775512830251541	-0.09241118493566323
6	1.09240195374963	-0.0998215489840149
7	1.107053916169471	-0.10559470367542807
8	1.1214938860201171	-0.10997185634775655
9	1.1357086577977973	-0.11313471566905388
10	1.1496851245141513	-0.11522541360421061
11	1.1634102972344331	-0.11635841250372952
12	1.1768713243480264	-0.11662806466433022
13	1.1900555105223576	-0.11611364477816453
14	1.2029503352938937	-0.11488283086803927
15	1.215543471252753	-0.11299418941511818
16	1.2278228017805017	-0.11049899736750042
17	1.2397764383039263	-0.10744260863793038
18	1.2513927370309625	-0.10386549927848818
19	1.2626603151384481	-0.09980408072208877
20	1.2735680663849795	-0.09529134221994738
21	1.2841051761258346	-0.0903573652506799
22	1.2942611357105507	-0.08502974044904396
23	1.304025756247697	-0.07933390926941292
24	1.3133891817247738	-0.07329344680442818
25	1.322341901475217	-0.06693029807594598
26	1.3308747619878918	-0.060264977161652966
27	1.3389789780581232	-0.05331673636266173
28	1.3466461432828734	-0.046103711019112696
29	1.3538682399058828	-0.03864304438232005
30	1.3606376480221292	-0.030950996043024252
31	1.3669471541538474	-0.023043036718630595
32	1.3727899592136195	-0.014933931663157684
33	1.3781596858727094	-0.006637814542668153
34	1.3830503853558673	0.001831746712479896
35	1.3874565436860278	0.010461690830128378
36	1.3913730874052799	0.019239409855131926
37	1.3947953888004145	0.028152700674935215
38	1.397719270663857	0.037189720678912096
39	1.4001410106228207	0.046338946929494446
40	1.402057345071416	0.05558913831381874
41	1.40346547274255	0.06492930021903846
42	1.4043630579581492	0.07434865133568819
43	1.404748233598013	0.0838365922440985
44	1.4046196038295204	0.09338267548069536
45	1.4039762466418155	0.10297657681573971
46	1.4028177162301683	0.11260806750282693
47	1.401144045277631	0.12226698728434514
48	1.398955747183144	0.13194321795683536
49	1.3962538182869624	0.14162665731655663
50	1.3930397401462913	0.1513071933189899
51	1.3893154819161244	0.1609746782970471
52	1.3850835028924606	0.17061890309175146
53	1.3803467552776738	0.18022957095643743
54	1.375108687230256	0.1897962711014074
55	1.3693732462642367	0.19930845175073458
56	1.3631448830666655	0.20875539258674647
57	1.3564285558051319	0.2181261764609279
58	1.3492297350010285	0.22740966025278486
59	1.3415544090485798	0.23659444476085553
60	1.333409090464136	0.24566884351282622
61	1.3248008229554444	0.2546208503849146
62	1.3157371894057788	0.26343810592470335
63	1.3062263208739664	0.2721078622767942
64	1.2962769067175564	0.2806169466175732
65	1.2858982059530488	0.2889517230145506
66	1.2751000599743787	0.2970980526378954
67	1.2638929067583007	0.30504125226774165
68	1.2522877966928687	0.3127660510616046
69	1.2402964101732217	0.32025654557300876
70	1.2279310771165217	0.3274961530466489
71	1.2152047985553254	0.3344675630587713
72	1.202131270475544	0.34115268762601947
73	1.1887249100707258	0.34753260997424007
74	1.1750008845885789	0.35358753224340733
75	1.1609751429473876	0.3592967225094247
76	1.1466644502983987	0.3646384616319028
77	1.13208642570431	0.3695899905936588
78	1.1172595830921632	0.37412745918780443
79	1.1022033756196004	0.37822587713768013
80	1.0869382435637938	0.381859069010032
81	1.0714856658007388	0.3849996346096351
82	1.0558682148845366	0.3876189169314012
83	1.0401096156587673	0.3896869802011451
84	1.024234807229951	0.3911726010654009
85	1.008270008001108	0.3920432765995383
86	0.9922427832953583	0.3922652534948518
87	0.9761821148881881	0.391803583558427
88	0.9601184715052281	0.39062221150720783
89	0.9440838790215519	0.38868410194368497
90	0.928111988711472	0.38595141333629845
91	0.9122381414369127	0.3823857277473414
92	0.8964994251230677	0.37794834588702425
93	0.8809347222501794	0.37260065772885553
94	0.8655847433943326	0.3663045992694722
95	0.8504920420895006	0.35902320588806347
96	0.8357010054818435	0.3507212719484071
97	0.821257814443794	0.34136612454318216
98	0.8072103660674423	0.3309285163291484
99	0.7936081508443606	0.3193836379569306
100	0.7805020764677276	0.30671224439947503
101	0.7679442301918713	0.2929018813444753
102	0.755987572204595	0.2779481877015417
103	0.7446855536692695	0.26185623838124955
104	0.7340916551291248	0.24464187835356266
105	0.7242588439543017	0.22633298551833309
106	0.7152389535037591	0.2069705875031901
107	0.7070819916127422	0.18660974795085727
108	0.6998353917036063	0.1653201332662084
109	0.6935432258848142	0.14318617329026917
110	0.6882454053128432	0.12030674072392182
