	Famp	Fphase
0	1.0007832491274447	-0.0023629193047725325
1	1.0155326746921727	-0.017678985665127704
2	1.0284795215045766	-0.020929603089265034
3	1.0395578329108859	-0.01934170432419788
4	1.0487177921561512	-0.014794290622723392
5	1.0559268996646523	-0.008260704632420839
6	1.0611711193766868	-0.0003728217767912319
7	1.0644559835313063	0.008403428103552607
8	1.0658076423571416	0.01769468102203489
9	1.0652738410413587	0.027183945986625453
10	1.0629248007138914	0.03659083461623263
11	1.058853972588965	0.04566012656376053
12	1.0531786244137908	0.054155095984475
13	1.0460402056032738	0.06185388739191888
14	1.0376044216791287	0.06854808776639991
15	1.0280609300341161	0.07404306895406011
16	1.0176225484043648	0.07815989244686788
17	1.0065238465736681	0.08073866861783488
18	0.9950189740338703	0.08164328106514493
19	0.9833785667320093	0.08076733686320722
20	0.971885581831547	0.07804108953663176
21	0.9608299394368939	0.07343890917200152
22	0.9505019136183891	0.06698665909312039
23	0.9411843186312958	0.05876811439317016
24	0.9331436804844695	0.048929379159037535
25	0.9266207588274811	0.037680198407728634
26	0.9218209654980167	0.02529119060409884
27	0.9189053768861248	0.012086393352590374
28	0.9179831140243793	-0.001568893940316237
29	0.9191058299035818	-0.015284261839498037
30	0.9222648824451877	-0.028662930197832146
31	0.9273915007763422	-0.041321180545809036
32	0.93435992113899	-0.05290645156220898
33	0.9429931450070032	-0.06311232490571492
34	0.9530707211148142	-0.07168920147413084
35	0.9643378173575353	-0.07845019386857374
36	0.9765148368752726	-0.0832724560932731
37	0.9893069237492913	-0.08609469494034373
38	1.0024128584536982	-0.08691189375873569
39	1.0155330194475334	-0.0857683375284962
40	1.0283762513539025	-0.08274991619995693
41	1.0406656117733317	-0.07797647563950987
42	1.052143060610374	-0.07159474878275404
43	1.0625732099633154	-0.0637721799855814
44	1.0717462763562686	-0.054691777440344536
45	1.0794803791647762	-0.044547998865077404
46	1.0856233175919872	-0.03354359049924487
47	1.090053939823928	-0.021887249518220218
48	1.0926831963685024	-0.009791954795678395
49	1.093454947623327	0.002526199066733964
50	1.0923465745943468	0.014848832026216785
51	1.0893694215802892	0.026955941366598825
52	1.0845690800707746	0.038626567427819135
53	1.078025503206225	0.04963963876940095
54	1.0698529188581396	0.05977518321307716
55	1.0601994856703096	0.06881610370443826
56	1.049246609481003	0.07655072934724391
57	1.0372078072630475	0.08277635597054972
58	1.024326973024108	0.08730397751418079
59	1.0108758677347287	0.08996436602150015
60	0.9971506285916097	0.09061556770659782
61	0.9834670803447972	0.08915172839491524
62	0.9701546450770908	0.08551293131811784
63	0.9575487013469457	0.07969542506315612
64	0.9459813533055716	0.07176126591659884
65	0.9357707438774768	0.06184605928659521
66	0.9272092786842757	0.05016326008681633
67	0.9205513935964258	0.03700350587946229
68	0.9160017489624003	0.0227278172581794
69	0.9137048998929186	0.007754242308307144
70	0.9137375066270845	-0.007461444052609212
71	0.916103970718832	-0.022449275062901092
72	0.9207360208823058	-0.036750289020882
73	0.9274962938913683	-0.049940461925130845
74	0.9361854680692544	-0.061650720767160085
75	0.9465521199632486	-0.07158118841550735
76	0.958304263911923	-0.07950889712571985
77	0.9711215179693132	-0.0852892667579313
78	0.9846669836513559	-0.08885243452022623
79	0.9985981660492417	-0.09019593621095232
80	1.0125765260840245	-0.08937529487800311
81	1.0262754951270774	-0.08649387319877498
82	1.039386964734059	-0.08169301531801272
83	1.0516263833002475	-0.07514314765748933
84	1.0627366539466077	-0.06703619405687446
85	1.0724910475415999	-0.05757941930921432
86	1.0806953360994025	-0.04699065065200839
87	1.0871893272815378	-0.03549472791416797
88	1.091847949363796	-0.023320982897194507
89	1.0945820034741238	-0.010701530322993485
90	1.0953386691288123	0.0021298477386814483
91	1.0941018211368165	0.014938435082689223
92	1.0908921905962077	0.027489136038012913
93	1.0857673790166507	0.0395470520075799
94	1.0788217112254141	0.05087828271788274
95	1.0701858881855177	0.06125116316546956
96	1.0600263738266973	0.0704381588879909
97	1.0485444195252622	0.0782186525518276
98	1.0359745958568616	0.08438285594886849
99	1.0225826650031136	0.08873706142599529
100	1.0086625922617432	0.0911103894592997
101	0.9945324681670392	0.09136307530407793
102	0.9805291043306138	0.08939614845251458
103	0.9670010907304161	0.08516208242228325
104	0.9543001766644338	0.0786756361985873
105	0.9427709771603047	0.0700237119077162
106	0.9327392178435927	0.05937269889317641
107	0.9244990028835527	0.046971587079568757
108	0.918299885690878	0.03314925386207236
109	0.9143347766304442	0.01830486371327382
110	0.9127298565413974	0.002891268026548322
111	0.9135376091259634	-0.012607500700412434
112	0.9167338101215808	-0.02770237967148313
113	0.9222188512740389	-0.041926033000437575
114	0.9298232292338894	-0.05485704352884214
115	0.9393165219490965	-0.06613892441910485
116	0.9504188215747892	-0.07549239582984463
117	0.9628134534816615	-0.08272060406161176
118	0.9761598791352321	-0.08770803261746236
119	0.9901058982913808	-0.09041455216974323
120	1.0042985536317939	-0.09086632459269978
121	1.0183934267604002	-0.08914518853162533
122	1.032062250823597	-0.08537784583015151
123	1.0449989316077413	-0.07972577506614907
124	1.056924166675675	-0.07237642024833943
125	1.0675888937784408	-0.06353589423832325
126	1.0767768022294273	-0.053423215200150774
127	1.0843061197756294	-0.04226595417110952
128	1.0900308548065112	-0.030297095407486267
129	1.093841637557586	-0.01775287874204198
130	1.095666268886207	-0.004871387257161758
131	1.0954700532404684	0.008108349434655791
132	1.0932559639053598	0.02094695557995507
133	1.0890646627403973	0.033405224730762566
134	1.0829743720917135	0.045244759486130985
135	1.0751005717984317	0.05622894926136698
136	1.065595467659389	0.06612450971448765
137	1.054647148104418	0.0747038191248993
138	1.0424783124859265	0.08174829384416657
139	1.0293444178948805	0.08705303657591887
140	1.015531054131965	0.09043295302900016
141	1.0013503236610928	0.0917304457287133
142	0.9871359839945866	0.09082463793219019
143	0.9732371171696546	0.08764183874041033
144	0.9600101414475924	0.08216662902825306
145	0.9478090914189715	0.07445255008616732
146	0.9369742764079548	0.06463097713245528
147	0.9278196814955815	0.05291646925690787
148	0.9206197751818452	0.03960685026115311
149	0.9155966784296345	0.02507662619802553
150	0.9129088538173631	0.009763142911530175
151	0.9126425095689411	-0.005853955509621178
152	0.91480672832961	-0.021278139857332658
153	0.9193329301309259	-0.03602343358242632
154	0.9260787377979837	-0.04964058293104904
155	0.9348357557421554	-0.06173894753509834
156	0.9453403301914682	-0.07200200961433205
157	0.9572861198706074	-0.08019564211385864
158	0.9703372928068267	-0.0861694872335052
159	0.9841413358235884	-0.08985269253923561
160	0.9983407408084275	-0.09124570679858957
161	1.0125831351098906	-0.09040988101538378
162	1.026529691667957	-0.08745637535221229
163	1.039861855672335	-0.08253548683456796
164	1.0522865519782152	-0.07582710703867088
165	1.0635401008126646	-0.06753266857862755
166	1.0733910851892292	-0.05786867592470489
167	1.0816423990779762	-0.047061741279093156
168	1.0881326748533962	-0.03534494504224927
169	1.092737251784077	-0.022955292480810997
170	1.0953688103586026	-0.010132024117055277
171	1.0959777630457685	0.002884458607977771
172	1.0945524615454678	0.015853280044031012
173	1.0911192532577096	0.02853360693767634
174	1.085742394386424	0.04068520731372315
175	1.0785238022455566	0.052069265628336935
176	1.0696026033093897	0.0624496761517962
177	1.0591544048878965	0.07159504813774714
178	1.0473901860458203	0.07928166610754911
179	1.034554667510585	0.08529764756542642
180	1.0209239824339384	0.08944851548772689
181	1.0068024340768733	0.09156433644531825
182	0.9925181003205575	0.09150844662526104
183	0.9784170400956065	0.08918757778118071
184	0.9648558891412092	0.08456289296195015
185	0.9521927198191519	0.07766105927207968
186	0.9407761972083954	0.06858407005441981
187	0.930933295959247	0.057516176989795505
188	0.9229561335065072	0.04472614107630184
189	0.9170887811521408	0.030563207987976848
190	0.9135151635918152	0.015445854633069843
191	0.9123492651947965	-0.00015658736637354652
192	0.9136287593259104	-0.01574804452513409
193	0.9173128462232708	-0.03083299608665435
194	0.9232845761663063	-0.044943702594964614
195	0.9313573602317888	-0.057664135408014974
196	0.9412848671819101	-0.06864809165189979
197	0.952773182479147	-0.07763015855212596
198	0.9654940120939742	-0.08442946906100693
199	0.9790978282615647	-0.08894723576161989
200	0.9932261069914284	-0.09115967336926176
201	1.0075221135131303	-0.09110810061784073
202	1.0216399812172778	-0.08888785003434817
203	1.0352520591016408	-0.08463725735745736
204	1.0480546573289822	-0.0785275872831596
205	1.05977240538996	-0.07075437215443729
206	1.070161467954423	-0.061530341604972415
207	1.0790118576287497	-0.05107991440576499
208	1.08614905714661	-0.03963509796972286
209	1.091435127559973	-0.02743257643585845
210	1.0947694411560869	-0.014711744440618138
211	1.0960891420761356	-0.0017134431873086805
212	1.0953694054745964	0.011320834768144267
213	1.0926235374672653	0.024149494304959673
214	1.0879029320672458	0.03653135497030492
215	1.0812968763144346	0.04822635060485676
216	1.0729321692057538	0.058996631211208975
217	1.0629724922619266	0.06860829774425099
218	1.051617438426476	0.07683401178286683
219	1.0391010710754067	0.08345672605104416
220	1.0256898471824214	0.08827476674292938
221	1.0116797012835996	0.09110844834551171
222	0.9973920561151935	0.09180829613997292
223	0.983168511982458	0.09026477003410285
224	0.9693639846628852	0.08641911103523914
225	0.9563381286170963	0.08027457094559425
226	0.9444450154522137	0.07190687107851589
227	0.9340212462771974	0.06147234629522058
228	0.9253729528963799	0.04921199255303383
229	0.9187624524105801	0.03544970038443647
230	0.9143955990601517	0.020583446475952276
231	0.9124110426338159	0.005069152988726092
232	0.9128725762229329	-0.010601829255749727
233	0.9157654983095729	-0.02592940159226208
234	0.9209974520218183	-0.04043245707972947
235	0.9284036332932928	-0.053674338123417036
236	0.9377557144637844	-0.06528317483182523
237	0.9487734358564947	-0.0749653371647814
238	0.9611376467720835	-0.0825115289021084
239	0.9745036295386735	-0.08779621026885387
240	0.9885137580837823	-0.09077181360296971
241	1.0028088420451182	-0.09145953812086753
242	1.0170378105275932	-0.08993844413182556
243	1.0308656431717471	-0.08633425544006812
244	1.0439796365675702	-0.08080886734491893
245	1.0560942009119034	-0.07355115633699023
246	1.0669544283464332	-0.06476935779425981
247	1.0763386784886377	-0.05468504037668982
248	1.084060405083176	-0.04352855482217256
249	1.089969413506625	-0.03153575236754123
250	1.0939527008006844	-0.018945733011583664
251	1.0959349929963003	-0.005999377501218369
252	1.0958790609477957	0.007061575306333415
253	1.0937858660872835	0.019995132348840674
254	1.089694560669036	0.03255954896856845
255	1.0836823418211845	0.04451394441210217
256	1.0758641334144248	0.05561924816335231
257	1.0663920427571065	0.0656397046527746
258	1.055454509071842	0.07434517573266189
259	1.043275026876564	0.08151448778882377
260	1.0301102902219947	0.08694006305766902
261	1.0162475655760475	0.09043403779093491
262	1.0020010671867776	0.09183598429724048
263	0.987707087989439	0.0910221984422532
264	0.973717644874915	0.08791627108788168
265	0.9603924464282264	0.08250032654866932
266	0.9480891019563595	0.07482590593627454
267	0.9371516755510427	0.06502306242386212
268	0.9278979468025541	0.05330593161267685
269	0.9206060454084654	0.039972991238811255
270	0.9155014254622545	0.025400570588866547
271	0.9127453571951937	0.01002897406995335
272	0.9124261556016965	-0.005658238540042481
273	0.914554181135706	-0.02115997519256717
