	res_adaptive	time_adaptive
0	(1.000338475202513-0.03914906750693371j)	0.3283240795135498
1	(1.2916981555580838-0.17519085934852197j)	0.28181910514831543
2	(1.4111676153755188-0.17366870452317953j)	0.2879481315612793
3	(1.490168791918931-0.13151664138080255j)	0.2944459915161133
4	(1.5367932838349825-0.07672528253564331j)	0.29076409339904785
5	(1.5585595966937695-0.015668352377086858j)	0.29837489128112793
6	(1.5604876901051064+0.04272997637490128j)	0.2881660461425781
7	(1.5438170410085534+0.0977966316832054j)	0.2894630432128906
8	(1.513801228447273+0.14028907644503574j)	0.29007482528686523
9	(1.4754824418868846+0.1732298884231379j)	0.2955152988433838
10	(1.4314185369239674+0.19300259961588073j)	0.2870059013366699
11	(1.3846609563639514+0.2009458143683137j)	0.28632211685180664
12	(1.340610244727849+0.19533414278226202j)	0.28976988792419434
13	(1.3003618670487826+0.18173880332772707j)	0.2895350456237793
14	(1.2658730249531462+0.15789516728302921j)	0.289456844329834
15	(1.2395303279551453+0.12843206311577798j)	0.29592084884643555
16	(1.2225138522608434+0.0945943061689935j)	0.28925299644470215
17	(1.213206365585638+0.06034406928368341j)	0.2873799800872803
18	(1.2131633057851354+0.024757639957188993j)	0.2919890880584717
19	(1.221143188015493-0.006643266580954682j)	0.2897830009460449
20	(1.2354499477024046-0.03463622270746749j)	0.2828230857849121
21	(1.2548087437138238-0.057176823082648265j)	0.32094502449035645
22	(1.2782065600387436-0.07402512843859146j)	0.3168928623199463
23	(1.3029729213399615-0.08301797787077297j)	0.3045680522918701
24	(1.3281028233033192-0.08713120658014412j)	0.29105710983276367
25	(1.3522792075068764-0.08442528364701646j)	0.2920699119567871
26	(1.3742981949228557-0.07664811243801217j)	0.30469608306884766
27	(1.3918124319003422-0.06404469461885798j)	0.29901981353759766
28	(1.4061301106124153-0.04943426686982855j)	0.30232906341552734
29	(1.4154997615779208-0.03136763371608686j)	0.29177331924438477
30	(1.4200024907656548-0.0133497234699822j)	0.2957937717437744
31	(1.4197489779652845+0.004573695165208114j)	0.30003905296325684
32	(1.416240536691659+0.020902854870495147j)	0.2990999221801758
33	(1.408112442037797+0.035966103538739747j)	0.2959170341491699
34	(1.3977580172970292+0.046930432598067506j)	0.29607200622558594
35	(1.385486851219761+0.055573925244947586j)	0.28537487983703613
36	(1.3722560762932072+0.06053646651412142j)	0.2933189868927002
37	(1.3580882530775158+0.06218294600896568j)	0.2880091667175293
38	(1.3456508725133118+0.060172715479256234j)	0.2920370101928711
39	(1.333696705342524+0.05606923063759128j)	0.29758214950561523
40	(1.323757149645278+0.04886552894567933j)	0.2894430160522461
41	(1.3159760446167919+0.04022068627085833j)	0.3000812530517578
42	(1.3112791848906478+0.03044585320455559j)	0.2963237762451172
43	(1.3080590050580367+0.0205675643992847j)	0.2940070629119873
44	(1.3081966412902724+0.009907741300800077j)	0.28859686851501465
45	(1.3102896739979026+0.0008547106456334164j)	0.2906460762023926
46	(1.314406745735803-0.007434207028295892j)	0.289898157119751
47	(1.3192009825078657-0.014558615978804701j)	0.2924938201904297
48	(1.3268738547460315-0.01950567293606542j)	0.28998279571533203
49	(1.333793815517231-0.02218230104193475j)	0.28603219985961914
50	(1.3413425308804592-0.023858584865637855j)	0.28478002548217773
51	(1.3485029548165914-0.02331628660988383j)	0.29181528091430664
52	(1.3553726521190068-0.021141630620170937j)	0.29026198387145996
53	(1.3603821298180154-0.017655963941814012j)	0.2949702739715576
54	(1.3652398122353007-0.013646574557163005j)	0.2928810119628906
55	(1.3681443124840782-0.00818678939942774j)	0.2888600826263428
56	(1.3698440709469968-0.002904339259989619j)	0.28841090202331543
57	(1.3699144953702964+0.0023350587774608744j)	0.28598809242248535
58	(1.3695050164771703+0.007392407092177977j)	0.28879737854003906
59	(1.3669589387771877+0.012140280164401829j)	0.28870296478271484
60	(1.3642853268130986+0.015440912198562449j)	0.2954080104827881
61	(1.3607018114175533+0.018337972702280485j)	0.2864687442779541
62	(1.3569471757617655+0.02021228433807007j)	0.29075098037719727
63	(1.3524217802353677+0.020842619259636153j)	0.2965118885040283
64	(1.3490180593234047+0.020426974757307925j)	0.28972291946411133
65	(1.3450820831538335+0.01964793905889417j)	0.34069108963012695
66	(1.342020187745341+0.017605181139798476j)	0.2937500476837158
67	(1.3394048214503744+0.01506181909253601j)	0.2992708683013916
68	(1.3380151384042012+0.012398512824367991j)	0.30312323570251465
69	(1.3364386281518756+0.009429580049509445j)	0.30013084411621094
70	(1.3365285654310755+0.006093899080285459j)	0.2894551753997803
71	(1.336826260135479+0.00339760574528003j)	0.292370080947876
72	(1.3379206233801026+0.0008647773094505595j)	0.29436588287353516
73	(1.3391247352490374-0.001538024078684752j)	0.2919318675994873
74	(1.341538358944694-0.0031973766407618065j)	0.28940391540527344
75	(1.3432342945877644-0.0041410116555731236j)	0.294752836227417
76	(1.345619205718026-0.004951598447134664j)	0.28804469108581543
77	(1.3477520466000303-0.005041912553297556j)	0.28731489181518555
78	(1.3500203007540832-0.004376979230760636j)	0.28560829162597656
79	(1.3513191043523134-0.0036475032884162595j)	0.2915620803833008
80	(1.3532296191244741-0.002578766685918596j)	0.29314398765563965
81	(1.3540715324301165-0.000942330493142518j)	0.2899348735809326
82	(1.3547736921504612+0.0006153360983141287j)	0.292496919631958
83	(1.3548529091069437+0.0019838646035972296j)	0.2962510585784912
84	(1.3551279660734317+0.003721057273109729j)	0.2948930263519287
85	(1.3541619961101108+0.0051436489875034686j)	0.29152822494506836
86	(1.3536655648933724+0.0061406271750098496j)	0.29029035568237305
87	(1.3526138082245218+0.007097297901806465j)	0.29079580307006836
88	(1.3515838196751107+0.007929318180237455j)	0.28997206687927246
89	(1.3500376172615884+0.007990487429301085j)	0.2913930416107178
90	(1.3493145972520895+0.008072531541570171j)	0.289945125579834
91	(1.3478648094197347+0.007958943046549427j)	0.2877779006958008
92	(1.3469569808837674+0.00740463359003074j)	0.29016971588134766
93	(1.3460773817862868+0.006549554088449483j)	0.28923988342285156
94	(1.345725295267255+0.006027252850917431j)	0.29384398460388184
95	(1.3448821791075245+0.004983623451436103j)	0.29364776611328125
96	(1.3450719583631512+0.0039796136742442645j)	0.2903931140899658
97	(1.3449875481275024+0.0031588823112415065j)	0.29034900665283203
98	(1.3452467552415188+0.0024661744448256917j)	0.2857780456542969
99	(1.3454547764854146+0.0014362389277134957j)	0.2925441265106201
100	(1.346377136886619+0.0010735427968647723j)	0.2891359329223633
101	(1.3466004253570083+0.0006561415204088955j)	0.28662991523742676
102	(1.3474222960244278+0.0003161249577885161j)	0.2886006832122803
103	(1.3480710130700897+0.00012332582070728737j)	0.28818297386169434
104	(1.3488150709891158+0.0004847977588499641j)	0.2898859977722168
105	(1.3490421404204453+0.00039614688143535526j)	0.29137396812438965
106	(1.3499097867181684+0.000767777128973246j)	0.2912282943725586
107	(1.3501142500074184+0.0012449328943366922j)	0.2813749313354492
