	res_adaptive	time_adaptive
0	(1.086874797801012-0.07516954129651651j)	0.39276123046875
1	(1.285664379502989-0.3170402717862411j)	0.5284092426300049
2	(1.4025723554208989-0.45249401831450226j)	0.3414020538330078
3	(1.4998712029788548-0.5603772209143203j)	0.32750391960144043
4	(1.5865431677577397-0.6569230258198937j)	0.2982299327850342
5	(1.663347522225033-0.7456666518238706j)	0.31788110733032227
6	(1.7328591608975132-0.8253920711066891j)	0.30791401863098145
7	(1.7998806641606453-0.8967956296704858j)	0.298037052154541
8	(1.8669437214137636-0.963680319693793j)	0.29795408248901367
9	(1.9325726918892352-1.0288928579734817j)	0.30143213272094727
10	(1.994770100412969-1.0915628400897046j)	0.29460883140563965
11	(2.054551310055987-1.1495152195803273j)	0.28927087783813477
12	(2.1146924158177396-1.203075847541301j)	0.30280089378356934
13	(2.1759649037733224-1.2548342409077384j)	0.3000359535217285
14	(2.2364686557642406-1.3060870256975465j)	0.29450225830078125
15	(2.294798887610597-1.3553468606130792j)	0.2997100353240967
16	(2.3522179658735567-1.4009297541185424j)	0.2996861934661865
17	(2.4106663057986717-1.431206256480581j)	0.27681398391723633
18	(2.470357428621265-1.4854827791170826j)	0.301332950592041
19	(2.529083625913091-1.5269511772727558j)	0.30119991302490234
20	(2.5856413955000286-1.5660897017754212j)	0.30664587020874023
21	(2.643251334520975-1.6024954958215594j)	0.29682493209838867
22	(2.70165037301112-1.6366240104775822j)	0.30858588218688965
23	(2.760722120670163-1.6703619309478883j)	0.3090369701385498
24	(2.818778100399175-1.7034463105931432j)	0.32622289657592773
25	(2.87570313866551-1.7342104343065143j)	0.4022977352142334
26	(2.9330874433301126-1.7621452019046349j)	0.3002629280090332
27	(2.9918231237538864-1.788639994582694j)	0.3092076778411865
28	(3.050828113348317-1.8148756489653701j)	0.31687116622924805
29	(3.108743321577021-1.8401055814434315j)	0.30237412452697754
30	(3.165978223561067-1.8628596050695698j)	0.29734110832214355
31	(3.2240515125544023-1.883182175194986j)	0.3082728385925293
32	(3.2833024172088336-1.9025408440379439j)	0.2962479591369629
33	(3.3424275469353337-1.9216201077227333j)	0.29124879837036133
34	(3.4004759102247193-1.939351466020499j)	0.3092799186706543
35	(3.458253982793456-1.9545860771436454j)	0.30074000358581543
36	(3.5170628248567475-1.9678372186045368j)	0.31168198585510254
37	(3.576731207121644-1.9804917551435057j)	0.31113100051879883
38	(3.6358961453159355-1.9927397777582723j)	0.3061802387237549
39	(3.694052972056706-2.0033457374592034j)	0.3116481304168701
40	(3.752263658458969-2.0115552965467556j)	0.3023359775543213
41	(3.8115029223759094-2.0182304504588857j)	0.309467077255249
42	(3.8711725856958714-2.0245382614194805j)	0.31253623962402344
43	(3.930519156064234-2.030200504937253j)	0.29186391830444336
44	(3.9879399305637513-2.0339963524470317j)	0.30735111236572266
45	(4.046156778127924-2.035562562752099j)	0.30834364891052246
46	(4.105240486211673-2.0359851957454835j)	0.30440306663513184
47	(4.164285302914524-2.0361079626929737j)	0.3032362461090088
48	(4.222249253066682-2.035286190724524j)	0.3187570571899414
49	(4.27948525246573-2.0323880230003213j)	0.317000150680542
50	(4.337149801250863-2.027500203404721j)	0.32894420623779297
51	(4.395421183358313-2.021773773920083j)	0.3548858165740967
52	(4.453222276367776-2.0156749042002353j)	0.32447385787963867
53	(4.509833462949352-2.0082976131736547j)	0.4115879535675049
54	(4.565939973135406-1.998750754068902j)	0.3900480270385742
55	(4.622552822880655-1.9874960404868836j)	0.36138200759887695
56	(4.679461356063344-1.9756330627811063j)	0.3710141181945801
57	(4.735550416896547-1.9632414341412718j)	0.36397695541381836
58	(4.790469940466047-1.9492861675615794j)	0.5677330493927002
59	(4.845127254855622-1.9332022107881566j)	0.3729591369628906
60	(4.9002798060164245-1.9157465505693052j)	0.4024620056152344
61	(4.955379431777312-1.8978535688680669j)	0.4099760055541992
62	(5.009394159051135-1.8792437953846033j)	0.4310007095336914
63	(5.062344089767274-1.858883176748085j)	0.3967578411102295
64	(5.1152283601217405-1.8365702536059343j)	0.3170301914215088
65	(5.168480279372528-1.8132475001298536j)	0.7268490791320801
66	(5.220529994317564-1.789194617051705j)	0.4477829933166504
67	(5.272827811465324-1.7650160456529478j)	0.3648710250854492
68	(5.3234324076188155-1.7386066575405168j)	0.29300880432128906
69	(5.374075669763477-1.7105154749170752j)	0.2881588935852051
