	res_adaptive	time_adaptive
0	(1.082595092755889-0.004794775626025538j)	0.35634779930114746
1	(1.2905428616649093-0.29383150723235185j)	0.3106968402862549
2	(1.4249053186050178-0.41149405490866603j)	0.3062400817871094
3	(1.5329897703915596-0.5028151639559847j)	0.3141777515411377
4	(1.6323745186522525-0.5709196998469983j)	0.3088860511779785
5	(1.7300171490711849-0.6289843595177117j)	0.30745577812194824
6	(1.8207831603254274-0.6749117572514917j)	0.31451916694641113
7	(1.912063607678756-0.7087452994908706j)	0.3095071315765381
8	(1.9999358820115618-0.7370810942963308j)	0.3232409954071045
9	(2.0840786128911972-0.7551268063202472j)	0.3342909812927246
10	(2.1691314771351102-0.7677257680587445j)	0.3545396327972412
11	(2.250207223018327-0.7751056463694945j)	0.3105449676513672
12	(2.3314608309349225-0.7738740684532238j)	0.3453340530395508
13	(2.4119620352550077-0.7686998767476879j)	0.33084583282470703
14	(2.4885368999957422-0.7556930656809868j)	0.3499319553375244
15	(2.5649729569761326-0.7364171123905832j)	0.35416102409362793
16	(2.637048231108218-0.713468507459709j)	0.3408520221710205
17	(2.706337996715055-0.6834652033225584j)	0.35651302337646484
18	(2.7744192558142133-0.6504979756733327j)	0.32348084449768066
19	(2.8378301062096556-0.6126114270476447j)	0.32839083671569824
20	(2.9000583442972134-0.5687703599842993j)	0.31133103370666504
21	(2.958393350928994-0.5220947709373189j)	0.44077587127685547
22	(3.0116627388758808-0.469314946299637j)	0.38756704330444336
23	(3.062805126511299-0.413356025698426j)	0.3059220314025879
24	(3.1076797277034296-0.35481119827729274j)	0.29430103302001953
25	(3.1492109226562044-0.2917249246816809j)	0.30934762954711914
26	(3.1870325654002807-0.22749388273539234j)	0.3914451599121094
27	(3.2195583871876585-0.15931588829394394j)	0.4065568447113037
28	(3.248130505424858-0.0882731300236208j)	0.31336188316345215
29	(3.270878010153275-0.016059910022287904j)	0.30645084381103516
30	(3.2882169494382754+0.05957126749858194j)	0.30297112464904785
31	(3.3012624734826908+0.1351550070005812j)	0.30846595764160156
32	(3.3075591057342058+0.21170167197369577j)	0.30999207496643066
33	(3.310147600225565+0.2897548042831801j)	0.31227588653564453
34	(3.3073208739231283+0.3668534570460913j)	0.3215601444244385
35	(3.298495784191245+0.4456737974701117j)	0.29974913597106934
36	(3.285520302682367+0.5239211520559788j)	0.3168370723724365
37	(3.2655052780722182+0.6009984055835177j)	0.3058748245239258
38	(3.2406706133790157+0.6781332401546857j)	0.3000490665435791
39	(3.211014494503883+0.752214199809363j)	0.33788180351257324
40	(3.1753136143994394+0.8252584445153306j)	0.31000614166259766
41	(3.136259157184065+0.896554186471898j)	0.3048582077026367
42	(3.0914821778291732+0.9647193870872469j)	0.31926989555358887
43	(3.041790376596344+1.0317990804570665j)	0.30472898483276367
44	(2.9881573906846386+1.094877542019113j)	0.3073427677154541
45	(2.9286338376438046+1.154587846294472j)	0.3068559169769287
46	(2.866089124673515+1.2111706013476562j)	0.30946922302246094
47	(2.7995635518935256+1.2624508202833256j)	0.30631399154663086
48	(2.729029239038043+1.3108249542735444j)	0.31911778450012207
49	(2.6563974305825635+1.3546169846023717j)	0.31513428688049316
50	(2.5793343985617763+1.3935600349948185j)	0.3099379539489746
51	(2.499783421086469+1.4288220216609258j)	0.3069770336151123
52	(2.4178707940398434+1.457673574519984j)	0.31035590171813965
53	(2.3327938128538244+1.4817662340754358j)	0.3092191219329834
54	(2.247334741813673+1.5005360895255122j)	0.30693483352661133
55	(2.1598569267295815+1.5130103553223786j)	0.31005167961120605
56	(2.0713528058563444+1.5213572129142316j)	0.3097672462463379
57	(1.982771886512268+1.5233966317411174j)	0.3009049892425537
58	(1.8923963537552901+1.5199110189844505j)	0.3094511032104492
59	(1.8027880053016783+1.5112015014960352j)	0.30901193618774414
60	(1.7132959906727625+1.495384254516517j)	0.3098151683807373
61	(1.624206933444164+1.4747189339301898j)	0.3039729595184326
62	(1.5375418342050609+1.4480482064167932j)	0.31377482414245605
63	(1.4514151416787493+1.4155820502184602j)	0.3101201057434082
64	(1.3675520895752016+1.378811374538288j)	0.3032231330871582
65	(1.2859555287820037+1.3356149016320547j)	0.3108789920806885
66	(1.2058395059419986+1.2876318109030385j)	0.30631017684936523
67	(1.1297306450203841+1.234465308021754j)	0.30071377754211426
68	(1.0563431478488894+1.1754284514099909j)	0.3195042610168457
69	(0.9867433354670186+1.1128219266061559j)	0.3602440357208252
70	(0.9218441281018541+1.0451562635035234j)	0.33559203147888184
71	(0.8599673184476468+0.9735935044429805j)	0.32838010787963867
72	(0.8031846015402873+0.8987432604788139j)	0.32159900665283203
73	(0.7506912175417491+0.81907410945906j)	0.3203599452972412
74	(0.7026428950906469+0.7367389260377291j)	0.31649303436279297
75	(0.6608969915272092+0.6508614684357332j)	0.32576894760131836
76	(0.623773438655356+0.5619386080147253j)	0.31699371337890625
77	(0.5927577642200517+0.47175148239907727j)	0.3065369129180908
78	(0.5676068959338108+0.37877688575409363j)	0.31639909744262695
79	(0.5472376885866077+0.2847867648676724j)	0.3128488063812256
80	(0.5336131066788331+0.18954542103436958j)	0.3190598487854004
81	(0.5253311232452051+0.09245958051464831j)	0.36254310607910156
82	(0.523254798788978-0.004276593998461614j)	0.30913591384887695
83	(0.5281414862724608-0.10181551393033555j)	0.3144388198852539
84	(0.5382654527705977-0.19878319762254795j)	0.3217949867248535
85	(0.5551911576779693-0.2943156330098087j)	0.3084700107574463
86	(0.577737431043424-0.38965030820841023j)	0.2981889247894287
87	(0.6056162990743817-0.48279273433852077j)	0.3151881694793701
88	(0.6402325061876337-0.5746240723496869j)	0.316680908203125
89	(0.6798515425063724-0.6647344656404013j)	0.30532312393188477
90	(0.7256949133416964-0.751405012026832j)	0.3123326301574707
91	(0.7773141042232162-0.8358799380338612j)	0.3066532611846924
92	(0.8333355583254187-0.9163645008560805j)	0.30386996269226074
93	(0.8951139977967935-0.993038362357332j)	0.30814695358276367
94	(0.9609057172895199-1.0665760749188633j)	0.3025362491607666
95	(1.0311823530139606-1.1351556256650743j)	0.3062129020690918
96	(1.106458035706321-1.20003506645235j)	0.3016171455383301
97	(1.1849845563680586-1.2600236790811767j)	0.31107115745544434
98	(1.2680102465241903-1.3143009189069617j)	0.30599498748779297
99	(1.354109361567752-1.3640105540784881j)	0.306290864944458
100	(1.442592672832435-1.4073946018326062j)	0.3021869659423828
101	(1.5343771080116704-1.4455217926368433j)	0.318706750869751
102	(1.6275703542424529-1.4783542080193925j)	0.3087737560272217
103	(1.7231759983156296-1.504603901588028j)	0.30600786209106445
104	(1.8207067031096786-1.5256467088835524j)	0.3153982162475586
105	(1.9187548766585465-1.5399211812542417j)	0.3013877868652344
106	(2.018358044881244-1.547696472011856j)	0.309826135635376
107	(2.1175745162463895-1.54981004863982j)	0.30391788482666016
108	(2.216554456522536-1.5448940174306687j)	0.3057849407196045
109	(2.3156152616894676-1.5345541923802757j)	0.30860090255737305
110	(2.413090377251124-1.5180799362577586j)	0.31270790100097656
111	(2.510196803059914-1.4949931362998619j)	0.3048267364501953
112	(2.6056084627262965-1.4665596341043257j)	0.3308992385864258
113	(2.6985813379379495-1.4312946938761832j)	0.30884790420532227
114	(2.7898115074998833-1.3904485188418896j)	0.3060312271118164
115	(2.8773697728438097-1.3443632527944334j)	0.30263400077819824
116	(2.9621664138050297-1.29227569195077j)	0.3076910972595215
117	(3.0438545500514853-1.23590797925552j)	0.314345121383667
118	(3.121289476977834-1.1741042878199512j)	0.30783605575561523
119	(3.19560516981496-1.1073137234795125j)	0.3211042881011963
