	res_adaptive	time_adaptive	w
0	(1.0146440950194966-0.012622243869153265j)	0.5133447647094727	0.001
1	(1.2853183319831472-0.2604056213704174j)	0.3572990894317627	0.1010990990990991
2	(1.4085607996264486-0.34858785002031795j)	0.3319981098175049	0.2011981981981982
3	(1.5016234006486455-0.41387289342285094j)	0.3621370792388916	0.3012972972972973
4	(1.5818435338221453-0.45904007658137397j)	0.36716270446777344	0.4013963963963964
5	(1.6575756537548432-0.4966484065130471j)	0.3237898349761963	0.5014954954954955
6	(1.7235203932312992-0.5259027064659366j)	0.41092777252197266	0.6015945945945946
7	(1.7867792793463715-0.5457629587607874j)	0.36835789680480957	0.7016936936936937
8	(1.8452207363565865-0.5637497350498982j)	0.3384439945220947	0.8017927927927928
9	(1.8974421136202604-0.5757290501615981j)	0.3228030204772949	0.9018918918918919
10	(1.9490881916466136-0.5850240067341159j)	0.39018797874450684	1.001990990990991
11	(1.9971617094528717-0.5935039127064841j)	0.3851149082183838	1.10209009009009
12	(2.0432432345985343-0.5965965589396112j)	0.3778681755065918	1.2021891891891892
13	(2.0889280303472146-0.5987779706595306j)	0.33350682258605957	1.3022882882882882
14	(2.129870384775897-0.5979903950746275j)	0.34593796730041504	1.4023873873873873
15	(2.1702037123218174-0.5937920507417421j)	0.3653860092163086	1.5024864864864864
16	(2.207858150591027-0.5904392772191714j)	0.34366917610168457	1.6025855855855855
17	(2.242549459535841-0.5842138122377462j)	0.34345006942749023	1.7026846846846846
18	(2.2780237209592684-0.5773366426659214j)	0.3287770748138428	1.8027837837837837
19	(2.31055012102877-0.5700920556358974j)	0.34534382820129395	1.9028828828828828
20	(2.342193398826133-0.559307985057143j)	0.3336300849914551	2.002981981981982
21	(2.372992254274074-0.5488260921579058j)	0.39357590675354004	2.103081081081081
22	(2.4000636992618225-0.5367805524331684j)	0.3412208557128906	2.2031801801801802
23	(2.427127418603667-0.523401758213168j)	0.3588869571685791	2.303279279279279
24	(2.4522705490359216-0.5113679251143477j)	0.3235640525817871	2.4033783783783784
25	(2.475761334622832-0.49714847407870116j)	0.31650686264038086	2.5034774774774773
26	(2.499916487209008-0.4827895378821409j)	0.3442528247833252	2.6035765765765766
27	(2.5212433833997605-0.46806889177231675j)	0.3299238681793213	2.7036756756756755
28	(2.5417952578828418-0.45105955158168165j)	0.33103203773498535	2.8037747747747748
29	(2.5612734238429455-0.43524999132399933j)	0.3142719268798828	2.9038738738738736
30	(2.5779811911220163-0.4186108312980728j)	0.3255901336669922	3.003972972972973
31	(2.595260133428622-0.40155631508815826j)	0.32622194290161133	3.104072072072072
32	(2.6109755697727315-0.3856333628162264j)	0.3270599842071533	3.204171171171171
33	(2.6255481476451923-0.3677161272520159j)	0.31550097465515137	3.3042702702702704
34	(2.6403068502782028-0.35010014781099813j)	0.32100725173950195	3.4043693693693693
35	(2.65226528529234-0.33240079140882645j)	0.32910799980163574	3.5044684684684686
36	(2.663791524127949-0.3135209610575923j)	0.3640120029449463	3.6045675675675675
37	(2.6744428227654335-0.2963394811075704j)	0.3103358745574951	3.7046666666666668
38	(2.68323915221291-0.278468321204574j)	0.3115079402923584	3.8047657657657656
39	(2.6928785371002886-0.2604673435327637j)	0.33032917976379395	3.904864864864865
40	(2.7008821237619625-0.24326730736670055j)	0.3356342315673828	4.004963963963965
41	(2.707884059965005-0.2244224408108798j)	0.3316609859466553	4.105063063063064
42	(2.7140591831930045-0.20663490008501534j)	0.3405630588531494	4.205162162162162
43	(2.7191450573645044-0.18884908162248615j)	0.3125622272491455	4.305261261261261
44	(2.7237411462182917-0.17071977901030888j)	0.3068239688873291	4.405360360360361
45	(2.7277330156510504-0.1542575074596072j)	0.34233593940734863	4.50545945945946
46	(2.7304422610180374-0.13689974503576763j)	0.318162202835083	4.605558558558559
47	(2.733846416475794-0.11959719079321196j)	0.30472493171691895	4.705657657657658
48	(2.73540337624774-0.1030267808333093j)	0.3062169551849365	4.805756756756757
49	(2.7361990086616195-0.0853989797240895j)	0.3202691078186035	4.905855855855856
50	(2.736869711884263-0.0692549926257231j)	0.3067600727081299	5.005954954954955
51	(2.7357559615057854-0.05341251147675308j)	0.3076059818267822	5.106054054054055
52	(2.7353420924609453-0.03732544653718062j)	0.306286096572876	5.206153153153154
53	(2.7343185080045838-0.0225867207449173j)	0.3179008960723877	5.306252252252253
54	(2.732210144705258-0.006829288228896835j)	0.3123641014099121	5.4063513513513515
55	(2.730535320117837+0.008475376778789845j)	0.3232917785644531	5.506450450450451
56	(2.7271306100743313+0.023184619216639946j)	0.32242488861083984	5.60654954954955
57	(2.7232944553408496+0.03785180806983868j)	0.3098759651184082	5.706648648648649
58	(2.719675775972942+0.0511537206530156j)	0.31054067611694336	5.806747747747748
59	(2.7148129302273247+0.06446504688070531j)	0.31439709663391113	5.906846846846848
60	(2.7112681586112566+0.07812734821872336j)	0.32896900177001953	6.006945945945946
61	(2.706485090422326+0.0905603762360161j)	0.301555871963501	6.107045045045045
62	(2.700097482662321+0.10364924182114976j)	0.3092219829559326	6.207144144144144
63	(2.6946557195655028+0.1159284019003044j)	0.3261599540710449	6.307243243243244
64	(2.687734348116507+0.12727502569187588j)	0.310122013092041	6.407342342342343
65	(2.6811897361495474+0.13897351086061982j)	0.3153188228607178	6.507441441441442
66	(2.674857697830248+0.1492143443945827j)	0.32532191276550293	6.607540540540541
67	(2.6675020740322615+0.15984227404436502j)	0.31742119789123535	6.70763963963964
68	(2.660881749761483+0.17052441812237473j)	0.31197381019592285	6.807738738738739
69	(2.653177836316814+0.18004582705942374j)	0.3226790428161621	6.907837837837838
70	(2.6448861966397463+0.19009700419697273j)	0.31908297538757324	7.007936936936938
71	(2.6371842362760898+0.19886726655309117j)	0.309528112411499	7.108036036036037
72	(2.6284324602231974+0.2069763663648777j)	0.3148679733276367	7.2081351351351355
73	(2.6204197314959323+0.21551645254272844j)	0.3317849636077881	7.308234234234234
74	(2.612412959300795+0.22285439809030094j)	0.31026697158813477	7.408333333333334
75	(2.6034216148574787+0.2307185645274491j)	0.3139519691467285	7.508432432432433
76	(2.5950859116709553+0.2382472757535007j)	0.33650994300842285	7.608531531531532
77	(2.5857417446517688+0.24453905590912894j)	0.3170890808105469	7.708630630630631
78	(2.5763651348293766+0.25121848466678043j)	0.3975059986114502	7.8087297297297305
79	(2.5677582139775894+0.2566560503779777j)	0.36977219581604004	7.908828828828829
80	(2.5583132603965617+0.26189467880079487j)	0.36872291564941406	8.008927927927928
81	(2.549638399772944+0.2675978216224326j)	0.31712889671325684	8.109027027027027
82	(2.5406496344910914+0.2721515798794879j)	0.3681349754333496	8.209126126126126
83	(2.530837705241455+0.277126336187542j)	0.5436201095581055	8.309225225225225
84	(2.521824406877805+0.28139225581132266j)	0.30620288848876953	8.409324324324324
85	(2.512072778075602+0.2845749606499798j)	0.40478515625	8.509423423423423
86	(2.502750684930707+0.28827071669527127j)	0.3407728672027588	8.609522522522521
87	(2.4941073056597687+0.290940764079067j)	0.32843804359436035	8.709621621621622
88	(2.4845955433385654+0.2937555264132349j)	0.3259251117706299	8.80972072072072
89	(2.4757776340555004+0.29682338385421647j)	0.3196399211883545	8.90981981981982
90	(2.466502307858933+0.2986416461544722j)	0.3081190586090088	9.009918918918919
91	(2.45680388845229+0.30078849944729424j)	0.34822988510131836	9.110018018018017
92	(2.448134648362762+0.302117329910925j)	0.3465390205383301	9.210117117117116
93	(2.4389053433416903+0.30277530940322217j)	0.3525359630584717	9.310216216216215
94	(2.430268603958869+0.30413055636076824j)	0.4466080665588379	9.410315315315314
95	(2.4219925505428455+0.3045621620030723j)	0.4188239574432373	9.510414414414415
96	(2.4128202435247426+0.30521491571988413j)	0.3106071949005127	9.610513513513514
97	(2.404418684120048+0.30577488238946426j)	0.31923818588256836	9.710612612612612
98	(2.3956560870442045+0.3050945497919493j)	0.3238341808319092	9.810711711711711
99	(2.387122660262759+0.30461982506312j)	0.44984889030456543	9.91081081081081
100	(2.3792712451134443+0.3039559876009671j)	0.4059739112854004	10.010909909909909
101	(2.3716506130934323+0.3033368037148495j)	0.34247493743896484	10.111009009009008
102	(2.3632604263902053+0.302326917977754j)	0.31323719024658203	10.211108108108109
103	(2.3556115316816713+0.3008256976359742j)	0.3858640193939209	10.311207207207207
104	(2.34725889534085+0.2995072729082394j)	0.3213188648223877	10.411306306306306
105	(2.339913481325551+0.2978826565901852j)	0.3061370849609375	10.511405405405405
106	(2.3323350424396625+0.2952891774569023j)	0.2980668544769287	10.611504504504504
107	(2.3250412425808253+0.2934179014758017j)	0.3073148727416992	10.711603603603603
108	(2.3185936719112714+0.2909803127250694j)	0.3293650150299072	10.811702702702702
109	(2.311351971711243+0.28851194912919553j)	0.3075220584869385	10.9118018018018
110	(2.3046735218594385+0.28647750627524604j)	0.36504197120666504	11.011900900900901
111	(2.2980184712114+0.2832973508835629j)	0.3009011745452881	11.112
112	(2.2910203062885546+0.2803943848034627j)	0.30991601943969727	11.212099099099099
113	(2.2851970264304633+0.27721470981271423j)	0.31539392471313477	11.312198198198198
114	(2.2790754564169817+0.27347133643955035j)	0.32352519035339355	11.412297297297297
115	(2.2732445619988413+0.2706043922906677j)	0.31183815002441406	11.512396396396396
116	(2.267940204594535+0.2670914780705719j)	0.39151835441589355	11.612495495495494
117	(2.2618223973406537+0.2635636473390417j)	0.34160470962524414	11.712594594594595
118	(2.256467021815863+0.2602154364365368j)	0.3129580020904541	11.812693693693694
119	(2.251204519634377+0.25580978851284975j)	0.33118200302124023	11.912792792792793
120	(2.245882742084829+0.25196236466470967j)	0.30851221084594727	12.012891891891892
121	(2.2416483885563787+0.24795153770537193j)	0.3043179512023926	12.11299099099099
122	(2.236873251827103+0.24365944013972352j)	0.3150501251220703	12.21309009009009
123	(2.232354007975236+0.24014460434519014j)	0.3093721866607666	12.313189189189188
124	(2.2281910301972427+0.23578226012257386j)	0.31378817558288574	12.413288288288287
125	(2.22342015047914+0.23145146936104588j)	0.3059659004211426	12.513387387387388
126	(2.2196583719056995+0.22723811281950035j)	0.40221118927001953	12.613486486486487
127	(2.215950119739341+0.22226303874105746j)	0.4012877941131592	12.713585585585585
128	(2.2122394223786186+0.21812101995895816j)	0.34820079803466797	12.813684684684684
129	(2.2093419698151386+0.2137797742863322j)	0.44881200790405273	12.913783783783783
130	(2.205710565921949+0.2092210779143091j)	0.3496568202972412	13.013882882882882
131	(2.2024635846908898+0.20521139559550905j)	0.37560176849365234	13.113981981981981
132	(2.1995832474691186+0.20026484324445826j)	0.38730692863464355	13.214081081081082
133	(2.196351344660808+0.19558246519497058j)	0.3465268611907959	13.31418018018018
134	(2.194193890514497+0.19110506977038588j)	0.38336896896362305	13.41427927927928
135	(2.1918455754542374+0.18615323351457036j)	0.3478209972381592	13.514378378378378
136	(2.18943046316956+0.1820933226445577j)	0.37969303131103516	13.614477477477477
137	(2.187604274851113+0.17761125758225704j)	0.30596017837524414	13.714576576576576
138	(2.1850714158666227+0.17291005265691584j)	0.35604095458984375	13.814675675675675
139	(2.1831891907622873+0.16863271972474092j)	0.3378596305847168	13.914774774774774
140	(2.1816742710626733+0.16355561688036657j)	0.35696983337402344	14.014873873873874
141	(2.179902410933593+0.1590685536710127j)	0.4333939552307129	14.114972972972973
142	(2.17903918901033+0.15480467403986353j)	0.3769857883453369	14.215072072072072
143	(2.177685328935784+0.15016440835753597j)	0.3923180103302002	14.31517117117117
144	(2.176304677036737+0.14626921397710124j)	0.3713500499725342	14.41527027027027
145	(2.17547296429761+0.14172966447222157j)	0.31234312057495117	14.515369369369369
146	(2.1741119005971195+0.13711292310104395j)	0.41498708724975586	14.615468468468467
147	(2.1735938880688987+0.13297032056298708j)	0.3118629455566406	14.715567567567568
148	(2.173256917858228+0.12826085433545398j)	0.41044020652770996	14.815666666666667
149	(2.1725901004745674+0.12433550999595522j)	0.3285229206085205	14.915765765765766
150	(2.1726128644755174+0.12044855909060914j)	0.3018758296966553	15.015864864864865
151	(2.1720084414080176+0.11614676542297842j)	0.3209989070892334	15.115963963963964
152	(2.171603003811186+0.11244228663162226j)	0.30837488174438477	15.216063063063062
153	(2.1717852130315705+0.1080622617895477j)	0.35912299156188965	15.316162162162161
154	(2.17154758856731+0.10390739122865011j)	0.36177492141723633	15.41626126126126
155	(2.172127340624471+0.10029819186503341j)	0.5300540924072266	15.51636036036036
156	(2.1725612067391498+0.09623489590878131j)	0.3705451488494873	15.61645945945946
157	(2.1726170989550724+0.09292173216833044j)	0.30762219429016113	15.716558558558559
