	res_adaptive	time_adaptive	w
0	(1.0618678823065426-0.0955174952893537j)	1.0398881435394287	0.001
1	(1.4241927684344633-0.19532282255324912j)	0.39798808097839355	0.09632793136320304
2	(1.5156172113377522-0.2254023320230599j)	0.3935539722442627	0.19165586272640608
3	(1.5757585534764624-0.24920431688109557j)	0.3441147804260254	0.2869837940896091
4	(1.6171447533492573-0.26486479643428734j)	0.3734416961669922	0.38231172545281217
5	(1.6563900489916512-0.2769765338585969j)	0.3596310615539551	0.4776396568160152
6	(1.6840357003227309-0.28826721132605404j)	0.3565659523010254	0.5729675881792182
7	(1.710361170263203-0.2963174851199112j)	0.35910606384277344	0.6682955195424213
8	(1.7353788781452586-0.30566003962192984j)	0.33101415634155273	0.7636234509056243
9	(1.753504387736793-0.31223752813799105j)	0.37768030166625977	0.8589513822688274
10	(1.7704620986159723-0.3187890968993699j)	0.35812878608703613	0.9542793136320304
11	(1.7872877913967633-0.32647325826007284j)	0.3531463146209717	1.0496072449952334
12	(1.8001290558619925-0.3351538463825602j)	0.37283802032470703	1.1449351763584363
13	(1.8132034210261787-0.3399595053597683j)	0.35485005378723145	1.2402631077216395
14	(1.8243797180631995-0.34804784311355j)	0.3495652675628662	1.3355910390848424
15	(1.8340376162887864-0.3523751006714143j)	0.3750598430633545	1.4309189704480456
16	(1.844411416318835-0.3589883498722692j)	0.3633689880371094	1.5262469018112486
17	(1.8519660792608954-0.3660484099907035j)	0.34803199768066406	1.6215748331744515
18	(1.8606578099617477-0.3726446520820133j)	0.3722541332244873	1.7169027645376547
19	(1.8675468290654804-0.37825440902993335j)	0.34249234199523926	1.8122306959008576
20	(1.8733950202064629-0.3850836805999901j)	0.3485410213470459	1.9075586272640608
21	(1.881216838839815-0.3906729593614174j)	0.3354513645172119	2.0028865586272637
22	(1.8849653895762737-0.3971706645295403j)	0.34189701080322266	2.098214489990467
23	(1.8900829490343076-0.40351152552804537j)	0.33539414405822754	2.19354242135367
24	(1.895924250504403-0.41047107793287674j)	0.33252882957458496	2.288870352716873
25	(1.8983978723441814-0.4160806989478644j)	0.3409461975097656	2.384198284080076
26	(1.9028300023590752-0.42314061285869653j)	0.34859395027160645	2.479526215443279
27	(1.9065546003515188-0.43088674178333486j)	0.3412809371948242	2.574854146806482
28	(1.9090660980861263-0.43544870228030896j)	0.3712019920349121	2.670182078169685
29	(1.912092883234139-0.4434873484939608j)	0.3782620429992676	2.765510009532888
30	(1.9144679461236445-0.45023642785766105j)	0.3368220329284668	2.8608379408960913
31	(1.9167664316791522-0.4557324704267854j)	0.35714125633239746	2.956165872259294
32	(1.9182557706933727-0.463646231277026j)	0.3426387310028076	3.0514938036224972
33	(1.9202326703369652-0.47044274750184567j)	0.34027600288391113	3.1468217349857004
34	(1.9221686228897115-0.4768332828760834j)	0.354647159576416	3.242149666348903
35	(1.9222737022321588-0.48494362391272516j)	0.3376898765563965	3.3374775977121063
36	(1.9242567429593258-0.49132187752759615j)	0.3400380611419678	3.4328055290753094
37	(1.925271223845388-0.4988690889119107j)	0.35371899604797363	3.5281334604385126
38	(1.9246245031210032-0.5058707488258041j)	0.33414506912231445	3.6234613918017153
39	(1.9265206194980877-0.513015867898579j)	0.34979891777038574	3.7187893231649185
40	(1.9263015893511384-0.5202546145075998j)	0.3617537021636963	3.8141172545281217
41	(1.9257535107821775-0.5273702189684859j)	0.3379690647125244	3.9094451858913244
42	(1.9270495004626367-0.5353105318083193j)	0.369426965713501	4.004773117254528
43	(1.9259944673755487-0.5421006018676537j)	0.35865283012390137	4.100101048617731
44	(1.9265747208115933-0.5491703371027374j)	0.3486757278442383	4.195428979980934
45	(1.9256323634624588-0.5579126235278427j)	0.3449239730834961	4.290756911344137
46	(1.9247143769342012-0.5641734905506101j)	0.33934593200683594	4.386084842707341
47	(1.924108660062817-0.5720995834621299j)	0.33078813552856445	4.481412774070543
48	(1.9230347961462022-0.5798074953820849j)	0.3512997627258301	4.576740705433746
49	(1.9225564507575736-0.5867750542479515j)	0.3538639545440674	4.67206863679695
50	(1.922002488239948-0.5945929919338009j)	0.36093592643737793	4.7673965681601524
51	(1.919778955322774-0.6030759635060843j)	0.33734703063964844	4.862724499523355
52	(1.919351207894925-0.6099930202762872j)	0.34461426734924316	4.958052430886559
53	(1.9169850315944084-0.6183926891868465j)	0.3377089500427246	5.0533803622497615
54	(1.9157262590009572-0.6259948863995909j)	0.3285198211669922	5.148708293612964
55	(1.9149265815364596-0.6336570428367205j)	0.33989787101745605	5.244036224976168
56	(1.9119779763883098-0.6415082714309369j)	0.3350050449371338	5.339364156339371
57	(1.9109281631137387-0.6494282696060547j)	0.33759593963623047	5.434692087702573
58	(1.9093399878377146-0.6574515904920949j)	0.34302783012390137	5.530020019065777
59	(1.906420198087474-0.6647371221200093j)	0.3347022533416748	5.62534795042898
60	(1.904946908438115-0.6724927368026652j)	0.33984994888305664	5.720675881792183
61	(1.9028810754443803-0.681147609316269j)	0.3490889072418213	5.816003813155386
62	(1.9003211758477627-0.6883452829493928j)	0.35234618186950684	5.911331744518589
63	(1.8989437762129002-0.6972721611435309j)	0.3667259216308594	6.006659675881792
64	(1.8958205247342945-0.7046295615176712j)	0.3536570072174072	6.101987607244995
65	(1.8934852313702617-0.7123969699015982j)	0.34374403953552246	6.197315538608198
66	(1.8906465574533267-0.7214595897338272j)	0.35221123695373535	6.292643469971401
67	(1.8884345832627323-0.7286081822399134j)	0.3576672077178955	6.387971401334604
68	(1.8857356376792382-0.7367530335621748j)	0.3399031162261963	6.483299332697807
69	(1.8823469418046304-0.7453282784125682j)	0.33876895904541016	6.57862726406101
70	(1.8804547237326248-0.7528022418423512j)	0.3704509735107422	6.673955195424213
71	(1.8770851679504297-0.7611066898793226j)	0.3674509525299072	6.769283126787417
72	(1.873691317578258-0.7692268153650896j)	0.3692810535430908	6.8646110581506194
73	(1.870591219381021-0.7767636982324506j)	0.3357529640197754	6.959938989513822
74	(1.8681522705615619-0.7851834873789463j)	0.347247838973999	7.055266920877026
75	(1.864854818964094-0.7932863587789445j)	0.353762149810791	7.1505948522402285
76	(1.862120497695236-0.8019136634237956j)	0.328233003616333	7.245922783603431
77	(1.8580491388577478-0.8093420566499855j)	0.34886980056762695	7.341250714966635
78	(1.8550272150429121-0.8177808470339011j)	0.34415507316589355	7.436578646329838
79	(1.851793285652466-0.8263503484183761j)	0.3506450653076172	7.53190657769304
80	(1.84804898341724-0.8334635195518053j)	0.33742785453796387	7.627234509056244
81	(1.8446100081562982-0.8423672029380407j)	0.34067487716674805	7.722562440419447
82	(1.840731797063923-0.8498488605224617j)	0.3400740623474121	7.817890371782649
83	(1.8369088825880193-0.8581481876278274j)	0.33538103103637695	7.913218303145853
84	(1.8332525975690532-0.8661631963214911j)	0.3358500003814697	8.008546234509055
85	(1.829649678189595-0.8749945698663724j)	0.343900203704834	8.103874165872258
86	(1.8265209014015857-0.8825136280235717j)	0.35959315299987793	8.19920209723546
87	(1.8218049570095436-0.8911343581624824j)	0.3469231128692627	8.294530028598665
88	(1.818541356474615-0.8989835133327214j)	0.36934995651245117	8.389857959961867
89	(1.8146922025069012-0.9071145003190655j)	0.331021785736084	8.48518589132507
90	(1.8098136771044313-0.9152169840728867j)	0.3491678237915039	8.580513822688273
91	(1.8063501988271315-0.9235880347120814j)	0.3444788455963135	8.675841754051476
92	(1.8015635070823102-0.9318018795780096j)	0.3692760467529297	8.77116968541468
93	(1.795187738578153-0.9389457017200938j)	0.31897902488708496	8.866497616777883
94	(1.794053042147337-0.9480196555040008j)	0.3497610092163086	8.961825548141086
95	(1.789375449600556-0.9556224563594354j)	0.3289809226989746	9.057153479504288
96	(1.784993969766374-0.9635176683064379j)	0.35480284690856934	9.152481410867491
97	(1.7808272003434915-0.9724125311374774j)	0.3525691032409668	9.247809342230694
98	(1.7762722541588238-0.9796256285335829j)	0.34667277336120605	9.343137273593898
99	(1.771501366660738-0.9880159784499443j)	0.35131406784057617	9.438465204957101
100	(1.7672436920307515-0.9964080146235227j)	0.34474611282348633	9.533793136320304
101	(1.7629311884820167-1.0036847156769282j)	0.3421449661254883	9.629121067683506
102	(1.7579720731340323-1.0121694356581852j)	0.3315391540527344	9.72444899904671
103	(1.7530887188131934-1.0202937444101394j)	0.33854007720947266	9.819776930409914
104	(1.74910473988855-1.0278661880691193j)	0.34072303771972656	9.915104861773116
105	(1.7436045096291495-1.0361676405458335j)	0.3454582691192627	10.010432793136319
106	(1.7391705042181056-1.043946330367873j)	0.35088109970092773	10.105760724499522
107	(1.7346624712643943-1.052068028333374j)	0.34558701515197754	10.201088655862725
108	(1.7290645279797197-1.060241364681556j)	0.35118603706359863	10.296416587225927
109	(1.7244337559226626-1.0683709040577263j)	0.35322117805480957	10.391744518589132
110	(1.7196090723580593-1.0760357017500284j)	0.33458805084228516	10.487072449952334
111	(1.7139525394738584-1.0833502234965835j)	0.33078813552856445	10.582400381315537
112	(1.709357708865161-1.0917947333011853j)	0.3772900104522705	10.67772831267874
113	(1.7041018155212078-1.099656481345129j)	0.3541707992553711	10.773056244041943
114	(1.698789140720275-1.1068729374064836j)	0.33105921745300293	10.868384175405145
115	(1.693631534649161-1.1155835850981353j)	0.3333587646484375	10.96371210676835
116	(1.6883742197588982-1.122984352245337j)	0.34232091903686523	11.059040038131553
117	(1.6831865989415227-1.1304666451895495j)	0.34211111068725586	11.154367969494755
118	(1.6774441292777333-1.1389873342829653j)	0.3439488410949707	11.249695900857958
119	(1.6726209383914608-1.1461006144527102j)	0.33541202545166016	11.34502383222116
120	(1.6670283307815397-1.153992880978936j)	0.3432760238647461	11.440351763584365
121	(1.6608045963072442-1.161777413182411j)	0.3612790107727051	11.535679694947568
122	(1.6562104762423968-1.1694691462940319j)	0.34040188789367676	11.63100762631077
123	(1.6502995461771737-1.1772494250099612j)	0.3417363166809082	11.726335557673973
